"","DocId","category","Date","Title","Source","Before","Matched","After","Year","Text"
"2384","1426594630","Image/Photograph","19310208","Photo Standalone 1 -- No Title","The China Press","e occasion of Muss Juanita Fuentes' inset departure                 for the United States --Young Photo                 oft -- MR INUI of the Japanese Lega tion who was the speaker at very successful","Rotary Club","meeting on January 29.                 Joseffo Studio                 CAPTAIN POTE-HUNT who was the recipient of the Civil Division                 on the New Year Honors --S Sanzetti Studio",1931,"e occasion of Muss Juanita Fuentes' inset departure                 for the United States --Young Photo                 oft -- MR INUI of the Japanese Lega tion who was the speaker at very successful Rotary Club meeting on January 29.                 Joseffo Studio                 CAPTAIN POTE-HUNT who was the recipient of the Civil Division                 on the New Year Honors --S Sanzetti Studio"
"2385","1371532154","Image/Photograph","19310301","Photo Standalone 2 -- No Title","The China Press","n --S Sanzelti                 LEAVING FOR EUROPE SOON-- Mr Char- lot Member of the French Municipal Council who will leave Shanghai scan for Europe -- Sanzetti Slmiio                 OFFICERS OF THE","ROTARY CLUB","Reading from left to right are Messrs MaUer of Ceremony George Fitch Pre -ident Percy Clr Honorary Treasurer and Bos Chairman the International Service Committee Sanzetti                 Above CAPT N",1931,"n --S Sanzelti                 LEAVING FOR EUROPE SOON-- Mr Char- lot Member of the French Municipal Council who will leave Shanghai scan for Europe -- Sanzetti Slmiio                 OFFICERS OF THE ROTARY CLUB Reading from left to right are Messrs MaUer of Ceremony George Fitch Pre -ident Percy Clr Honorary Treasurer and Bos Chairman the International Service Committee Sanzetti                 Above CAPT N"
"2386","1416451807","Feature, Article","19330126","Alekhine Given Big Welcome On Arrival Here","The China Press","known be fore the Revolution in Russia Royally Entertained The champion was escorted to the Cathay Hotel where he will stay during his sojourn here and then went to the weekly tiffin of the Shanghai","Rotary Club","as the guest of Mr Tobln During the afternoon Dr Alckliinc was busy renewing old acquaintances and 'friendships in the Russian com munity and last night was honored by the Russian University Men's Cl",1933,"known be fore the Revolution in Russia Royally Entertained The champion was escorted to the Cathay Hotel where he will stay during his sojourn here and then went to the weekly tiffin of the Shanghai Rotary Club as the guest of Mr Tobln During the afternoon Dr Alckliinc was busy renewing old acquaintances and 'friendships in the Russian com munity and last night was honored by the Russian University Men's Cl"
"2387","1416569773","Feature, Article","19361112","National City Bunk Official To Live Here","The China Press","Phi Beta Kappa Association nd was twice Vice-Presidcnt of the Peking Club Curing his residence in Peiping he was President of the American Association the Anglo- American Association and also of the","Rotary Club","Graduated Bowdoln College in 1007, he joined the International Banking Corporation that same year going first to the London branch for two years He was transferred to Kobe in and spent four years In",1936,"Phi Beta Kappa Association nd was twice Vice-Presidcnt of the Peking Club Curing his residence in Peiping he was President of the American Association the Anglo- American Association and also of the Rotary Club Graduated Bowdoln College in 1007, he joined the International Banking Corporation that same year going first to the London branch for two years He was transferred to Kobe in and spent four years In"
"2388","1322058857","Front Page/Cover Story","19261116","Shanghai Rotary Club's Hobby Show Is Success; Prize Awards Announced","The China Press","the shape of Hobby show proved to be decided both in the number of exhibits brought forth and in their diversity                 Tin' plan to hold the Hohhv Show wa In- 11,.;. Wt rk Coininitte uj the","Rotary Club","early in Oiiob it wa first planned to hold it in tin- old Hi ir Dtli -e but thai impo- li -au -e th tall- tearing down about  h be- fore be -e I' tile 1 1 It wa then decided to Indd it in the bo lobb",1926,"the shape of Hobby show proved to be decided both in the number of exhibits brought forth and in their diversity                 Tin' plan to hold the Hohhv Show wa In- 11,.;. Wt rk Coininitte uj the Rotary Club early in Oiiob it wa first planned to hold it in tin- old Hi ir Dtli -e but thai impo- li -au -e th tall- tearing down about  h be- fore be -e I' tile 1 1 It wa then decided to Indd it in the bo lobb"
"2389","1371551475","Feature, Article","19310723","Everyday Needs Urged As Basis For Price Fixing","The China Press","andonment of the gold standard as basis for fixing prices and the adoption of more practical means of price levels in terms of the common necessities of life were urged before members of the Calcutta","Rotary Club","May 19, when                 Weston attributed the cur- rent economic difficulties of the world to the desire of countries to work from gold basis In analyzing the cause of present conditions of unem",1931,"andonment of the gold standard as basis for fixing prices and the adoption of more practical means of price levels in terms of the common necessities of life were urged before members of the Calcutta Rotary Club May 19, when                 Weston attributed the cur- rent economic difficulties of the world to the desire of countries to work from gold basis In analyzing the cause of present conditions of unem"
"2390","1371547454","Feature, Article","19310612","Air Traveler Tells Rotary Of Experiences","The China Press","ates Journey At Weekly Tiffin Meeting                 Mr William Mass director of reign sales for the Dalton Addrg Machine Company related of extensive air travel at the weekly tiffin of the Shanghai","Rotary Club","yesterday at the Old Carlton                 Dr Fung Sec president of the ub the speaker Outlines Itinerary Mr Moss who has spoken he re re Rotary audiences all over he world addressed th club on he",1931,"ates Journey At Weekly Tiffin Meeting                 Mr William Mass director of reign sales for the Dalton Addrg Machine Company related of extensive air travel at the weekly tiffin of the Shanghai Rotary Club yesterday at the Old Carlton                 Dr Fung Sec president of the ub the speaker Outlines Itinerary Mr Moss who has spoken he re re Rotary audiences all over he world addressed th club on he"
"2391","1426579616","Letter to the Editor, Correspondence","19250207","CORRESPONDENCE","The North China Herald","--The mail has just brought in two press cuttings from your paper one dated November 28 and the other of later date signed by Dr Hodgkin The first refers to what am supposed to have said to the Hull","Rotary Club","Will you permit me to tell you what                 actually happened As soon as got to this count iy was sired by various groups to speak on factory conditions in China and during the autumn have be",1925,"--The mail has just brought in two press cuttings from your paper one dated November 28 and the other of later date signed by Dr Hodgkin The first refers to what am supposed to have said to the Hull Rotary Club Will you permit me to tell you what                 actually happened As soon as got to this count iy was sired by various groups to speak on factory conditions in China and during the autumn have be"
"2392","1426785038","Feature, Article","19340601","Rotary Told Of Value Of Song By Musician","The China Press","raveler                 Genuine appreciation of good music is not beyond the capabilities of the ordinary individual Mr Gerald Sydney graduate of the Royal Academy of Music London told members of the","Rotary Club","yesterday at their weekly tiffin meeting at the Metropole Hotel                 ivi ui uie at si mi Sydney has already at sev eral Shanghai schools and the sub- jeet of his address yesterday wis The",1934,"raveler                 Genuine appreciation of good music is not beyond the capabilities of the ordinary individual Mr Gerald Sydney graduate of the Royal Academy of Music London told members of the Rotary Club yesterday at their weekly tiffin meeting at the Metropole Hotel                 ivi ui uie at si mi Sydney has already at sev eral Shanghai schools and the sub- jeet of his address yesterday wis The"
"2393","1371427066","Feature, Article","19360101","PERSONAL NOTES","The North China Herald","ner of Messrs Ehlers Co on Tuesday Dcc 24, celebrated he fiftieth anniversary of his arrival 11 this Mr Meyer and his has just returned to China after sn absence of ten years Members of tile Shanghai","Rotary Club","held their usual tillin re-union on Friday at the Metropole Hotel and listened with interest to an address on the biological foundation of sex control by Dr Chen Pro- lessor of Biology at the Univers",1936,"ner of Messrs Ehlers Co on Tuesday Dcc 24, celebrated he fiftieth anniversary of his arrival 11 this Mr Meyer and his has just returned to China after sn absence of ten years Members of tile Shanghai Rotary Club held their usual tillin re-union on Friday at the Metropole Hotel and listened with interest to an address on the biological foundation of sex control by Dr Chen Pro- lessor of Biology at the Univers"
"2394","1321059384","Feature, Article","19230428","Views In Review","The China Weekly Review","ld have only one-third control of the property and returned to the United States ih huff Subsequently however one-third was accepted as the most that could be got Rotary Tiffin on President Grant The","Rotary Club","of Shanghai were guests of the Admiral Oriental Line at tiffin Thursday April 26. on board the -- President Grant Captain Jensen escorted the Rotarians who numbered over 100, over the entire ship exp",1923,"ld have only one-third control of the property and returned to the United States ih huff Subsequently however one-third was accepted as the most that could be got Rotary Tiffin on President Grant The Rotary Club of Shanghai were guests of the Admiral Oriental Line at tiffin Thursday April 26. on board the -- President Grant Captain Jensen escorted the Rotarians who numbered over 100, over the entire ship exp"
"2395","1418932845","Feature, Article","19350227","Mr. Edward Alexander Thiverge","The North China Herald","on Chinese Ladies and                 Chinese Gardens supplementing her lecture with tinted slides and also two Chinese folksongs which she has translated On Thursday was Ladies' Day ait the Shanghai","Rotary Club","the members of which held their usual tiffin reun ion in the Metropole Hotel and were addressed by Miss Catherine Ball upon The economic value of designs in industry Mr Evans who for nearly five year",1935,"on Chinese Ladies and                 Chinese Gardens supplementing her lecture with tinted slides and also two Chinese folksongs which she has translated On Thursday was Ladies' Day ait the Shanghai Rotary Club the members of which held their usual tiffin reun ion in the Metropole Hotel and were addressed by Miss Catherine Ball upon The economic value of designs in industry Mr Evans who for nearly five year"
"2396","1371613426","Feature, Article","19361223","News Brevities","The China Press","autions included Miss Sa vle Ml- Lewis Mr Kirk and Mrs Racliardson Mr Davis was also called before the magistrate but his case was dis missed Xmas Program Al Rotary The next meeting of tile Shang hai","Rotary club","will be Christmas program arranged by Rotarian Hawknifis It Will be held at 12.15 tomorrow at the Mclropdle Invitations have been to Botarians1 ladies and big crowd expected Christmas carols will 3u",1936,"autions included Miss Sa vle Ml- Lewis Mr Kirk and Mrs Racliardson Mr Davis was also called before the magistrate but his case was dis missed Xmas Program Al Rotary The next meeting of tile Shang hai Rotary club will be Christmas program arranged by Rotarian Hawknifis It Will be held at 12.15 tomorrow at the Mclropdle Invitations have been to Botarians1 ladies and big crowd expected Christmas carols will 3u"
"2397","1416676663","Feature, Article","19341227","Local News Brevities","The China Press","to speak on Education in Shanghai In the auditorium of the Chinese on Boulevard do Montlgny this Saturday at 7 The public has been asked to attend The program for the regular meeting of the Shanghai","Rotary Club","today Thursday at 12.30 at the Metropolo Hotel will be an extremely Interesting one The noted Sinologue Dr Evan Morjan will tell of The Origin and Development of the Chinese Written Characters Mr Zau",1934,"to speak on Education in Shanghai In the auditorium of the Chinese on Boulevard do Montlgny this Saturday at 7 The public has been asked to attend The program for the regular meeting of the Shanghai Rotary Club today Thursday at 12.30 at the Metropolo Hotel will be an extremely Interesting one The noted Sinologue Dr Evan Morjan will tell of The Origin and Development of the Chinese Written Characters Mr Zau"
"2398","1416673441","Feature, Article","19341207","Wife Of Chinese Explorer Tells Of Trials On Border","The China Press","did Mrs Jack Young wife of the youthful and well-known Chinese explorer and collector who recently returned from 10-mouth expedition into Sikong and Tibet end her talk before members of the Shanghai","Rotary Club","yesterday at their weekly tiffin meeting The meeting was also ladies' day to which wives of members were invited                 Mrs Young told members of the service organisation of the trials and t",1934,"did Mrs Jack Young wife of the youthful and well-known Chinese explorer and collector who recently returned from 10-mouth expedition into Sikong and Tibet end her talk before members of the Shanghai Rotary Club yesterday at their weekly tiffin meeting The meeting was also ladies' day to which wives of members were invited                 Mrs Young told members of the service organisation of the trials and t"
"2399","1416555093","Feature, Article","19360821","Rotarians Told Of Prevalence Of Trachoma","The China Press","e affliction and means of preventing and curing it were discussed by Dr Elbert Chura local and head of the                 Shanghni and Shnn hiU-Hnngchow Railways' Hospital here following the regular","Rotary Club","luncheon at the Metropole 1-Iotol yesterday noon Dr Chung whimsically referred to this widespread disease as being one which is amiable and friendly to everybody not being particular about the person",1936,"e affliction and means of preventing and curing it were discussed by Dr Elbert Chura local and head of the                 Shanghni and Shnn hiU-Hnngchow Railways' Hospital here following the regular Rotary Club luncheon at the Metropole 1-Iotol yesterday noon Dr Chung whimsically referred to this widespread disease as being one which is amiable and friendly to everybody not being particular about the person"
"2400","1416721195","Feature, Article","19360409","Women In U. S. Fast Workers, Rotarians Told","The China Press","own native Federated Malay States telling them that every lime they punched tin can they could rest assured that one of them came from Sin gapore and other such bits of in formation Jle said that the","Rotary Club","In the Malay States was most inter esting institution partly due lo the fact that it boasted membership made up of some nationalities He told his listeners thai the Rotarlans there never never discus",1936,"own native Federated Malay States telling them that every lime they punched tin can they could rest assured that one of them came from Sin gapore and other such bits of in formation Jle said that the Rotary Club In the Malay States was most inter esting institution partly due lo the fact that it boasted membership made up of some nationalities He told his listeners thai the Rotarlans there never never discus"
"2401","1425435995","Feature, Article","19361215","News Brevities","The China Press","lowing telegrams are unclaimed at the offices of the Great Northern Telegraph Company Passler 89/91 Route Sefton House from Tokyo Paveaut from Paris                 Rotary Secretary Due IThe Shanghai","Rotary Club","will 1 bld its next meeting Friday at the Hotel at 12.30 The speaker for the day will be Mr Sidney newly appointed 1 3ecretary of Rotary International 'or Asia who is due to arrive from he straits Se",1936,"lowing telegrams are unclaimed at the offices of the Great Northern Telegraph Company Passler 89/91 Route Sefton House from Tokyo Paveaut from Paris                 Rotary Secretary Due IThe Shanghai Rotary Club will 1 bld its next meeting Friday at the Hotel at 12.30 The speaker for the day will be Mr Sidney newly appointed 1 3ecretary of Rotary International 'or Asia who is due to arrive from he straits Se"
"2402","1425474234","Feature, Article","19380128","Bishop Moore Speaks At Rotary Cluh Tiffin","The China Press","one that is worth while is the Aristocracy of Service declared Bishop Arthur Moore head of the Methodist Euiscopal Missious South in talk under that title at yesterdays tiffin meeting of the Shanghai","Rotary Club","at the Metropole                 Hotel Decrying the Importance lent to of aristocracies based on or wealth Bishop Moore Bald that true uls arc jie ople who use their knowledge and character to better",1938,"one that is worth while is the Aristocracy of Service declared Bishop Arthur Moore head of the Methodist Euiscopal Missious South in talk under that title at yesterdays tiffin meeting of the Shanghai Rotary Club at the Metropole                 Hotel Decrying the Importance lent to of aristocracies based on or wealth Bishop Moore Bald that true uls arc jie ople who use their knowledge and character to better"
"2403","1425771265","Feature, Article","19320720","Local News Brevities","The China Press","Wu Yi-fang of Gliding college in Nanking who wero present at the preliminary meeting lost                 Two more Gcrmnn have ccn bought by tho Eurasia Avia- lon corporation The weekly meeting of hc","Rotary Club","will be held at he Mctropole Hotel Tliursday July 21, 12:30 Mr Chester Fritz of tho will give talk on silver Mr Yaklchiro Sumn Japanese consul general at Canton who has been transferred to tho of the",1932,"Wu Yi-fang of Gliding college in Nanking who wero present at the preliminary meeting lost                 Two more Gcrmnn have ccn bought by tho Eurasia Avia- lon corporation The weekly meeting of hc Rotary Club will be held at he Mctropole Hotel Tliursday July 21, 12:30 Mr Chester Fritz of tho will give talk on silver Mr Yaklchiro Sumn Japanese consul general at Canton who has been transferred to tho of the"
"2404","1371325436","Feature, Article","19290330","FINANCIAL ADVISERS WORK","The North China Herald","n is Playing                 clear and extremely interesting exposition of the work of financial advisers to governments was givea by Dr Kemmerer head of the Kemmerer Commission before members of the","Rotary Club","at the regular meeting of the Club held on March 21 at the Astor House                 Dr Kemmerer gave his lb some general outlines of the work the organization and the length of 1 time usually requ",1929,"n is Playing                 clear and extremely interesting exposition of the work of financial advisers to governments was givea by Dr Kemmerer head of the Kemmerer Commission before members of the Rotary Club at the regular meeting of the Club held on March 21 at the Astor House                 Dr Kemmerer gave his lb some general outlines of the work the organization and the length of 1 time usually requ"
"2405","1425465192","Feature, Article","19370924","Civil Neglect Cause Of War, Claims Harris","The China Press","Civil Neglect Cause Of War Claims Harris                 Sun Life Head Speaker At Luncheon Of","Rotary Club","If half of the energy and money being expended now to care for refugees and protect the foreign settlement in Shanghai had been spent during the pant five years to avert the present t",1937,"Civil Neglect Cause Of War Claims Harris                 Sun Life Head Speaker At Luncheon Of Rotary Club If half of the energy and money being expended now to care for refugees and protect the foreign settlement in Shanghai had been spent during the pant five years to avert the present t"
"2406","1425383433","Feature, Article","19200914","Social And Personal","The Shanghai Gazette","ure in Chinese for young church members HOB Dr- Stanley Hornheek author of Contemporary Polities the Fnr East and formerly connected with Several Chinese government sc will address tbe members of the","Rotary Club","and their guests on Thursday September 16. at the A-kor Honsa on Armenia and the Near East Mr Daniel 1 rawley manager of the Frawley Company will also talk at tbe same meeting Sir Frank Swettenham's",1920,"ure in Chinese for young church members HOB Dr- Stanley Hornheek author of Contemporary Polities the Fnr East and formerly connected with Several Chinese government sc will address tbe members of the Rotary Club and their guests on Thursday September 16. at the A-kor Honsa on Armenia and the Near East Mr Daniel 1 rawley manager of the Frawley Company will also talk at tbe same meeting Sir Frank Swettenham's"
"2407","1319899319","Feature, Article","19261204","Men and Events","The China Weekly Review","onal president of the in the United States addressed the Sunday afternoon service at the on Sunday Nov 28 on the subject The Christian Woman and the World of Today The regular meeting of the Shanghai","Rotary Club","last week was held on Friday Nov 26 at the Astor House Hotel the speaker being Dr David Yui of the National Committee who talked on the subject Nationalism and Internationalism An action has been bro",1926,"onal president of the in the United States addressed the Sunday afternoon service at the on Sunday Nov 28 on the subject The Christian Woman and the World of Today The regular meeting of the Shanghai Rotary Club last week was held on Friday Nov 26 at the Astor House Hotel the speaker being Dr David Yui of the National Committee who talked on the subject Nationalism and Internationalism An action has been bro"
"2408","1416649609","Letter to the Editor, Correspondence","19340123","WHAT OUR READERS THINK","The China Press","s Drozdova The American School Mrs Tsepkina Mr Karanjla and to of other friends who ex pressed the desire to remain unknown Donations And Subscriptions La Caisse des OEuvres d Interet Public 250; The","Rotary Club","of Shanghai X-mas donation-- 100; socony Girls 12; Austrian Women's Benevolent1 Society rJ0 Russian Orthodox Confra ternity--1 700; BB 7; of Great Northern Telegraph Co Xr Mrs Emma Henley -1ft Mr ani",1934,"s Drozdova The American School Mrs Tsepkina Mr Karanjla and to of other friends who ex pressed the desire to remain unknown Donations And Subscriptions La Caisse des OEuvres d Interet Public 250; The Rotary Club of Shanghai X-mas donation-- 100; socony Girls 12; Austrian Women's Benevolent1 Society rJ0 Russian Orthodox Confra ternity--1 700; BB 7; of Great Northern Telegraph Co Xr Mrs Emma Henley -1ft Mr ani"
"2409","1371413100","Feature, Article","19350327","NANKING NOTES","The North China Herald","FROM CORRESPONDENT                 Nanking Mar 15                 Dr Jefferson Lamb Counsellor in the Ministry of Foreign Affairs of the National Government gave an address at the Nanking","Rotary Club","describing the recent Government expedition of which he was leader which has just returned from Tibet Dr Lamlb left Nanking                 on Marcn 2H, 1934; arrived in Lhasa on August 28, 1934; rem",1935,"FROM CORRESPONDENT                 Nanking Mar 15                 Dr Jefferson Lamb Counsellor in the Ministry of Foreign Affairs of the National Government gave an address at the Nanking Rotary Club describing the recent Government expedition of which he was leader which has just returned from Tibet Dr Lamlb left Nanking                 on Marcn 2H, 1934; arrived in Lhasa on August 28, 1934; rem"
"2410","1426583915","Feature, Article","19320112","Y'S MEN'S CLUB DINNER","The North China Herald","Boulevard Montigny on January 4, when the Y's Men's Club held their annual dinner some sixty members their wives and friends being present The club which is formed on the lines of the","Rotary Club","in that members are given and songs are sung at the various functions The club is formed for service its motto be ing Fellowship Culture and Service In the absence of the retiring1 pre sident Mr Chen",1932,"Boulevard Montigny on January 4, when the Y's Men's Club held their annual dinner some sixty members their wives and friends being present The club which is formed on the lines of the Rotary Club in that members are given and songs are sung at the various functions The club is formed for service its motto be ing Fellowship Culture and Service In the absence of the retiring1 pre sident Mr Chen"
"2411","1321503889","Editorial, Commentary","19260702","Washington Or Lincoln?","The China Press","Washington Or Lincoln                 BUT how to get them That is one angle of the question which Mr Silas Strawn of the Extrality Commission did not tell the members of the","Rotary Club","he addressed and to whom he gave his opinion that China's greatest need just now was Washington or Lincoln And if China had her choice of summoning the shades of either or both of these great exponen",1926,"Washington Or Lincoln                 BUT how to get them That is one angle of the question which Mr Silas Strawn of the Extrality Commission did not tell the members of the Rotary Club he addressed and to whom he gave his opinion that China's greatest need just now was Washington or Lincoln And if China had her choice of summoning the shades of either or both of these great exponen"
"2412","1371434517","Feature, Article","19370203","STORY OF LANCHOW REBELLION","The North China Herald","favourably disposed towards Nanking His change of attitude according to Mr Tai followed his refusal to co-operate with the Communists Gen Yu's Sincerity SPECIAL TO THE -C Lanchow Jon 20. The Lanchow","Rotary Club","to-day honoured General Yu Hsueh-chung Governor of Kansu Province and Madame Yu at luncheon In speech to the club General Yu staled that he had just experienced very un easy month and had tolerated m",1937,"favourably disposed towards Nanking His change of attitude according to Mr Tai followed his refusal to co-operate with the Communists Gen Yu's Sincerity SPECIAL TO THE -C Lanchow Jon 20. The Lanchow Rotary Club to-day honoured General Yu Hsueh-chung Governor of Kansu Province and Madame Yu at luncheon In speech to the club General Yu staled that he had just experienced very un easy month and had tolerated m"
"2413","1324831644","Feature, Article","19250910","News Brevities","The China Press","she is nevertheless expected to arrive Ih Shanghai on- schedule 'time namely October 23. Mr CJphan will speak on ''Introducing China through Mo tion Pictures before the weekly meeting of the Shanghai","Rotary Club","this afternoon at 3 2.30 at the Astor House Vvv Mr '- Floyd Glass publisher of vthe Orient the American naval ahd -organ for the Far EAst distinguished himself by into the Soochow Creek the rescue of",1925,"she is nevertheless expected to arrive Ih Shanghai on- schedule 'time namely October 23. Mr CJphan will speak on ''Introducing China through Mo tion Pictures before the weekly meeting of the Shanghai Rotary Club this afternoon at 3 2.30 at the Astor House Vvv Mr '- Floyd Glass publisher of vthe Orient the American naval ahd -organ for the Far EAst distinguished himself by into the Soochow Creek the rescue of"
"2414","1425799227","Feature, Article","19341002","Local News Brevities","The China Press","export ol mysterious and fabulous motion pictures has been ordered by the Ministry of Finance at the request of the Central Film Censorship Board at Nanking The next regular meeting of th- S'lar ghai","Rotary Club","will be meeting for member only und will be held Thursday the 'Uli at 12.30 at the Mctropi le Hotel 'Die Finance Bureau of the Grea ter Shanghai Municipality is col lecting land taxes for Yinghsiang",1934,"export ol mysterious and fabulous motion pictures has been ordered by the Ministry of Finance at the request of the Central Film Censorship Board at Nanking The next regular meeting of th- S'lar ghai Rotary Club will be meeting for member only und will be held Thursday the 'Uli at 12.30 at the Mctropi le Hotel 'Die Finance Bureau of the Grea ter Shanghai Municipality is col lecting land taxes for Yinghsiang"
"2415","1416450179","Front Page/Cover Story","19330217","Shaw Rouses Local Rotary Indignation","The China Press","Shaw Rouses Local Rotary Indignation                 Benevolence Of Club Outshines Sarcasms Of Irish Wit Says Harris                 has no engagement with the Shanghai","Rotary Club","The local Rotarians are going to attempt to muddle through without him                 week ago the program of the club wired the eminent Sha vian asking him to speak before the Shanghai Rotary Mr Sh",1933,"Shaw Rouses Local Rotary Indignation                 Benevolence Of Club Outshines Sarcasms Of Irish Wit Says Harris                 has no engagement with the Shanghai Rotary Club The local Rotarians are going to attempt to muddle through without him                 week ago the program of the club wired the eminent Sha vian asking him to speak before the Shanghai Rotary Mr Sh"
"2416","1426588129","Letter to the Editor, Correspondence","19360826","TRACHOMA IN CHINA","The North China Herald","--The fact that one of the worst pestilences of China has been the topic of discussion among large circle of non-professional people cannot be welcomed warmly enough Everyone will be thankful to the","Rotary Club","of Shanghai for throwing some light on the terrible and trachoma better known here                 in pidgin as Chinese pink-eye by Mr Chung's speech But will it not be possible in pursuance of such",1936,"--The fact that one of the worst pestilences of China has been the topic of discussion among large circle of non-professional people cannot be welcomed warmly enough Everyone will be thankful to the Rotary Club of Shanghai for throwing some light on the terrible and trachoma better known here                 in pidgin as Chinese pink-eye by Mr Chung's speech But will it not be possible in pursuance of such"
"2417","1420031801","Feature, Article","19310630","PERSONAL NOTES","The North China Herald","s is on the medical staff of Hope Hospital Huaivuan Anhui The China delegates to the World Conferences to be held in' Toronto Canada and Cleveland Ohio including Dr Fong Sec president of the Shanghai","Rotary Club","and head of the Chinese Mr Chang chairman of the National Com mittee of As in China Mr Leung acting general secre tary of the National movement Mr Eugene Barnett secretary of the National Committee a",1931,"s is on the medical staff of Hope Hospital Huaivuan Anhui The China delegates to the World Conferences to be held in' Toronto Canada and Cleveland Ohio including Dr Fong Sec president of the Shanghai Rotary Club and head of the Chinese Mr Chang chairman of the National Com mittee of As in China Mr Leung acting general secre tary of the National movement Mr Eugene Barnett secretary of the National Committee a"
"2418","1425779209","Feature, Article","19320810","Local News Brevities","The China Press","city and at the Pcltalho Beach has to Pelplng Miss Josephine Brown of the In Pcipirig Is expeted to be In Shanghai In day or two Miss Brcwn left the old capital 011 August Tlie weekly meeting of the","Rotary Club","will be held nt the Metropolr Hotel Thursday AusUst 11, 12:30 nr Allen 15. Albert of Chicago past president of Rotary Intcrui- will speak Mr and Mm Kimball ac companied by their daughter Jean und son",1932,"city and at the Pcltalho Beach has to Pelplng Miss Josephine Brown of the In Pcipirig Is expeted to be In Shanghai In day or two Miss Brcwn left the old capital 011 August Tlie weekly meeting of the Rotary Club will be held nt the Metropolr Hotel Thursday AusUst 11, 12:30 nr Allen 15. Albert of Chicago past president of Rotary Intcrui- will speak Mr and Mm Kimball ac companied by their daughter Jean und son"
"2419","1425779209","Feature, Article","19320810","Local News Brevities","The China Press","ed in research studies returned here yesterday by the President Taft Mrs Tu and their daughters who went with him la America returned here sonic eight months ago The number of the Pagoda organ of the","Rotary Club","of Shanghai promises to be par- Interesting with an article on the Breaking Down Partitions which is an from recent address before the Rotnry Club of Singapore by Sir Cecil Clcmentl Anqthcr article o",1932,"ed in research studies returned here yesterday by the President Taft Mrs Tu and their daughters who went with him la America returned here sonic eight months ago The number of the Pagoda organ of the Rotary Club of Shanghai promises to be par- Interesting with an article on the Breaking Down Partitions which is an from recent address before the Rotnry Club of Singapore by Sir Cecil Clcmentl Anqthcr article o"
"2420","1418981115","Feature, Article","19331018","THE GROWTH OF SHANGHAI","The North China Herald","THE GROWTH OF SHANGHAI                 Gen Wu Te-chen Speaks on Problems Facing Municipality                 Before large and distinguished gathering at Thursday's tiffin meeting of the","Rotary Club","held at the Metropole Hotel General Wu Te-Chen Mayor of the Municipality of Greater Shanghai who was the guest of honour gave very interesting speech on the                 activities of his Municipa",1933,"THE GROWTH OF SHANGHAI                 Gen Wu Te-chen Speaks on Problems Facing Municipality                 Before large and distinguished gathering at Thursday's tiffin meeting of the Rotary Club held at the Metropole Hotel General Wu Te-Chen Mayor of the Municipality of Greater Shanghai who was the guest of honour gave very interesting speech on the                 activities of his Municipa"
"2421","1418981115","Feature, Article","19331018","THE GROWTH OF SHANGHAI","The North China Herald","irman of Shanghai Municipal Council and the following members of the Council -- Kes enden Secretary- General Jones Secretary and Harpur Commissioner of Public Works Mr Percy Chu Vice-President ot the","Rotary Club","who was in the chair introduced General Wu who said First of all want to thank the officers and members of this Club for making this occasion Greater Shanghai meeting 1 cannot but deeply appreciate t",1933,"irman of Shanghai Municipal Council and the following members of the Council -- Kes enden Secretary- General Jones Secretary and Harpur Commissioner of Public Works Mr Percy Chu Vice-President ot the Rotary Club who was in the chair introduced General Wu who said First of all want to thank the officers and members of this Club for making this occasion Greater Shanghai meeting 1 cannot but deeply appreciate t"
"2422","1425374175","Feature, Article","19200109","Aero Club In Shanghai Is Provisionally Organised","The Shanghai Gazette","rovisionally Organised                 Temporary Membership Committee Named--American Airmen Speak                 The nucleus of the first Aero Club of China was formed yesterday afternoon following","Rotary Club","tiffin at the Cafe Parisian temporary organisation was effected which will he succeeded by permanent club as soon as membership of fifty is secured                 The organisation probably be ludd w",1920,"rovisionally Organised                 Temporary Membership Committee Named--American Airmen Speak                 The nucleus of the first Aero Club of China was formed yesterday afternoon following Rotary Club tiffin at the Cafe Parisian temporary organisation was effected which will he succeeded by permanent club as soon as membership of fifty is secured                 The organisation probably be ludd w"
"2423","1425374175","Feature, Article","19200109","Aero Club In Shanghai Is Provisionally Organised","The Shanghai Gazette","ew York Rotarv Club The trip was made to Havana from New York and freight carried include 100 000 worth of fountain pens The president also annouced that Harry Lauder in an address before the Seattle","Rotary Club","said Why there is even Kotary Club in Shanghai",1920,"ew York Rotarv Club The trip was made to Havana from New York and freight carried include 100 000 worth of fountain pens The president also annouced that Harry Lauder in an address before the Seattle Rotary Club said Why there is even Kotary Club in Shanghai"
"2424","1371635174","Feature, Article","19310904","Dr. Roy Chapman Andrews Addresses Shanghai Rotary","The China Press","Shanghai Rotary                 Dr Roy Chapman Andrews whose scientific explorations of the and other undeveloped parts of the world have placed him high in the hall of fame was principal speaker at","Rotary Club","tiffin at Ladow's Tavern yesterday                 Mr VV Brewer presided After few announcements Mr Culbert- on introduced Dr Andrews The speaker quoted Dr Andrews who will represent Pelplng in the I",1931,"Shanghai Rotary                 Dr Roy Chapman Andrews whose scientific explorations of the and other undeveloped parts of the world have placed him high in the hall of fame was principal speaker at Rotary Club tiffin at Ladow's Tavern yesterday                 Mr VV Brewer presided After few announcements Mr Culbert- on introduced Dr Andrews The speaker quoted Dr Andrews who will represent Pelplng in the I"
