"","DocId","Date","Year","Source","category","Title","Text"
"1477","1416565236","19360926",1936,"The China Press","Feature, Article","News Brevities","t was learned financial matters of Fukien were discussed At noon Dr Kung attended the luncheon meeting of the Pan-Pacific Association In celebration of the Ealboa Day Rotary Picnic Today The Shanghai Rotary Club will sponsor another picnic this after noon when group from that or ganization will provide an after noon s entertainment for the child ren of Miss Henderson's Faith Settlement Two Telegrams Undelive"
"1478","1416566245","19361012",1936,"The China Press","Editorial, Commentary","HIGHLIGHTS OF THE WEEK","to bring peaceful solution through diplo matic means The other Chinese to sneak out was Gen Wu Tc- dien Mayor of the Municipality of Greater Shanghai who in an ad dress before members of the Shanghai Rotary Club convincing ly presented the cause of his coun try under the subject of China and World Peace His address was particularly timely and was accorded an interested reception because of his apt reference"
"1479","1416566882","19361002",1936,"The China Press","Feature, Article","Art Treasures Said Stolen From Toledo By Loyalist Forces","worn by the priests in cele- brating mass have been robbed Keenest regret is felt at the loss of several paintings by El Greco and Raffael whose fate is still unknown Fitch Elected Member Of Nanking Rotary Club NANKING Oct 2.-- Special Mr George Fitch Secretary of the here and former General Secretary of the Shanghai Foreign 4Y,"" was elected member of the Nanking Rotary Club at meeting held yesterday The ne Fitch Elected Member Of Nanking Rotary Club NANKING Oct 2.-- Special Mr George Fitch Secretary of the here and former General Secretary of the Shanghai Foreign 4Y,"" was elected member of the Nanking Rotary Club at meeting held yesterday The new member addressed Rotarians on the subject of his reminiscences of Rotary his tory during the past 16 years Kwangtung Welcomes Experts' Services CANTON Oct 1.-- Centr"
"1480","1416567067","19360929",1936,"The China Press","Feature, Article","News Brevifies","rsday at 4:30                 To Observe Holiday Offices will be closed to public business tomorrow on the occasion of the Mid-Autumn Festival To Hold Closed Meeting The next meeting of the Shang hai Rotary Club will be held Thurs day at 12,30 at the Metropole Hctel It will be closed meeting for the initiation of new members and for the presentation of Rotary subjects of interest to members Divci-ce Is Grant"
"1481","1416567171","19360926",1936,"The China Press","Feature, Article","ROTARY CLUB CHARITY BOXING CURD TO BE STAGED TONIGHT"," ROTARY CLUB CHARITY BOXING CURD TO BE STAGED TONIGHT                 Rose To Clash With Favacho In Main Event                 Hocking To Tangle With Mardensky In One Of Two Semi-finals                 CHENG TO A Fine Bouts To Mark Big Show                 By MAX                 sum of some 000 should be realized tonight as result of the staging of the excellent charity fight card of 10 bouts by the Shanghai Rotary Club at the Police Specials Recreation ground on Gordon Road at 3 o clock The total proceeds will be turned over to the                 wini IK drive to obtain 40 000 for the pur pose -of building wing fo  ROTARY CLUB CHARITY BOXING CURD TO BE STAGED TONIGHT"
"1482","1416567618","19361014",1936,"The China Press","Feature, Article","Project For Crematorium Here Outlined","expected to start in the near future Necessities Pointed Out First public announcement of the organization of the Cremation Society was made several months ago by Dr Wu in speech before the Shanghai Rotary Club At that time Dr Wu pointed cut the economy to be derived from cre mation as way to dispose of the dead He revealed that China's total arable land is being robbed of nearly one-tenth of the fertile sc"
"1483","1416567847","19361027",1936,"The China Press","Feature, Article","Wang Honored At Soochow Rotary Meet","ndent                 Soochow Oct 23.-- Dr Wang Ambassador designate to the United States and District Governor of Rotary International was the honored guest at meeting of the newly organized Wuhsien Rotary Club yesterday evening                 Dr Wang delivered an inspiring of -International good-will and effective service Dr Wang had previously planned to attend the organization meeting last June in compa d an inspiring of -International good-will and effective service Dr Wang had previously planned to attend the organization meeting last June in company with large group of sponsors 'from the Shanghai Rotary Club but had been prevented because of his duties abroad Wuhslen Rotarians especially Dr Wdng's visit yes terday hs it was1 made at great sacrifice ot time during his busy days just his departure for Wash sit yes terday hs it was1 made at great sacrifice ot time during his busy days just his departure for Washington The meeting was held at the hom-3 of Mr Chen Rotarian Com missioner of Customs Besides Rotary Club members the meeting was also attended by many invited guests Mr James Tsao Rotarian spoke on the new income tax law Dr Wang was introduced bv Mr Huang club President After the address word ot ap prec"
"1484","1416568323","19361024",1936,"The China Press","Feature, Article","Mrs. Rhead Plays Piano At Nanking Meet","ichigan Professor To Appear Again At Ginling                 NANKING Oct 24.-- Special -- No speaker-- just good time together That was fitting description of the weekly tiffin meeting of the Nanking Rotary Club held at the International Club Thursday neon                 Nanking Rotarians at their Thurs day gathering had in fact an un usually good time together for they had in their midst Mrs Mabel Ross Rhe as received applause in concert appearances in recital programs being also soloist with Detroit St uis Symphony Orchestras and accompanist for artists at May Festival concerts It was announced at the Rotary Club meeting here Thursday noon to the of all present that Mrs Rhead will give series of recitals at Ginling College for Wo men during her one-year stay here Committees Report The different committees wer o Medium For Peace It was emphasized that as the Rotary movement is ari important                 medium for the promotion of peace 'through understanding and goodwill the co-operation of the Nanking Rotary Club in its extension work is sought in the message from Gov ernor Wang Mention was made in the same letter of Mr Olef Heist past president of Wanganui Rotary Club New Zealand who is planning visit China goodwill the co-operation of the Nanking Rotary Club in its extension work is sought in the message from Gov ernor Wang Mention was made in the same letter of Mr Olef Heist past president of Wanganui Rotary Club New Zealand who is planning visit China on tour to promote Tnternatiohal understanding friend liness and Nanking Rotarians were urged to be ready to welcome the pr-spective visitor and help him in hi lp him in his mission Mr Brian Dyer toasted Ihe Calcutta Club Dr Ralph Ward read let ter received from Mr Hi Love- in which the latter expressed his gratification over the increase of members' in the Rotary Club in Nanking Other messages brought to the attention of Nanking Rotarians at the Thursday's meeting include one from Mr Julean Arnold Commercial Attache cf the United States in Shanghai"
"1485","1416568377","19361017",1936,"The China Press","Feature, Article","Rotarians In Soochow Plan Charter Night","Rotarians In Soochow Plan Charter Night                 Wang Will Be Guest Speaker Oct 22                 China Press Special Correspondent                 SOOCHOW Oct 14.--The Soochow Rotary Club which was organized early last summer is awaiting word from International Headquarters in Chicago that its application for charter has been granted                 When word is received plans will Im d                 When word is received plans will Immediately be set into motion to hold charter night to which guests from other Rotary Clubs in China will be invited The last weekly meeting of the Rotary Club was held at the club headquarters at Sfe Mie Ang former private home which has been acquired for club activities The guest speaker was Mr George Pitch who while still member of the Shanghai Rotary Cl tary Club was held at the club headquarters at Sfe Mie Ang former private home which has been acquired for club activities The guest speaker was Mr George Pitch who while still member of the Shanghai Rotary Club sponsored the Soochow Club He was recently elected to membership liv 'the Rotary Club of Nanking he is now making his home Mr Fitch- told the members ol the benefits he received during his 16 years o as been acquired for club activities The guest speaker was Mr George Pitch who while still member of the Shanghai Rotary Club sponsored the Soochow Club He was recently elected to membership liv 'the Rotary Club of Nanking he is now making his home Mr Fitch- told the members ol the benefits he received during his 16 years of Membership in the Rotary Club Dr Wang Ambassador- Designate to the United States and ow Club He was recently elected to membership liv 'the Rotary Club of Nanking he is now making his home Mr Fitch- told the members ol the benefits he received during his 16 years of Membership in the Rotary Club Dr Wang Ambassador- Designate to the United States and District Governor of Rotary Inter national is expected to be the guest of honor and chief speaker at the meeting on October 22. Several foreign"
"1486","1416568955","19361014",1936,"The China Press","Feature, Article","News Brevities","or 18 years His elder brother armand Hauchecorne is the French in Kobe                 Council To Meet The Shanghai Municipal Council will meet today at 4:30 Rotarians To Meet Members of the Shanghai Rotary Club will meet for their regular luncheon at the Metr pole Hotel tomorrow at 12.30 o clock The Cathedral Boy Scout troop who wen the first Rotary Shield at the last Jamboree will be guests of the Rotarian"
"1487","1416569515","19361027",1936,"The China Press","Feature, Article","News Brevities","Private Life of Rodin Wed nesday The Death of Lu Hsun Thursday The Tranrindochinese Railway Friday Madame Riviere speaks at 9 o clock every evening Richards To Speak The next meeting of the Shang hai Rotary Club will be held Thurs- day at 12.30 at the Metrop le Hotel The speaker will be Mr 'J Richards Managing Director of the Chinese National Wireless Tele graph Co associated with Mar coni s Wireless Telegra"
"1488","1416569773","19361112",1936,"The China Press","Feature, Article","National City Bunk Official To Live Here","Phi Beta Kappa Association nd was twice Vice-Presidcnt of the Peking Club Curing his residence in Peiping he was President of the American Association the Anglo- American Association and also of the Rotary Club Graduated Bowdoln College in 1007, he joined the International Banking Corporation that same year going first to the London branch for two years He was transferred to Kobe in and spent four years In"
"1489","1416569920","19361114",1936,"The China Press","Feature, Article","Arnoldov Says Holy Russia Is Still Alive","anied by unprecedented propaganda of godlessness makes the people of the West feel some anxiety for the fate of Russia's religion Mr Arnoldov Editor of the Shanghai Zaria told members of the Shanghai Rotary Club at                 address on Russian Religion in the Metropole Hotel yesterday Nothing is left in my old coun try of historic Russia except the Russian church the editor told his listeners The speak"
"1490","1416570360","19361110",1936,"The China Press","Feature, Article","News Brevities","ama and dispatched from 13212 Hankow is waiting to be called for at the Telegraph OCTlco 200 Szeoluicn Road It may be claim- 1 eel at the or by telephone to 12C80. Tn Shc Tantcrn Slides Tlic Shanghai Rotary Club will meet Thursday November 12. at 12.30 at the Metropole Hotel rThc program will be The Develop ment of the Imperial Airway illus trated by slides and pictures and is sure to be interesting to all a"
"1491","1416570700","19361112",1936,"The China Press","Feature, Article","Toy Matinee To Be Staged At Metropol","ration or Th Foacoek Motion Picture Co toi Sunday Nov 15, at 10.30 when the RKO-Radio Picture Roberta will be screened preced ed by interesting color shorts This toy matinee is also sponsor ed by the Rotary Club and Mir- response to this second appeal for toys to brighten the coming Christ mas season for he great numb oi local needy children is anti to be on just such gen erous scale as was the case on the p"
"1492","1416571502","19361127",1936,"The China Press","Feature, Article","300 Homeless As Night Fire Razes Block Of Houses","tiffs and had no'- bcen discharged by them to his satisfaction Judge Jones expressed himself as being greatly indebted to Mr Mc Neill for his thorough and accurate preparation of complicated ease New Rotary Club Is Formed In Chinkiuug Holmes Of Nanking Club Assists In Organizing Indicating the rapid growth ol the Rotary movement In China new Rotary Club has been organized in Chlnklang the sponsorship of the orough and accurate preparation of complicated ease New Rotary Club Is Formed In Chinkiuug Holmes Of Nanking Club Assists In Organizing Indicating the rapid growth ol the Rotary movement In China new Rotary Club has been organized in Chlnklang the sponsorship of the Nanking Rotary Club Dr Chu Ping Director ol Kiangsu Provincial Land Bureau has been elected president of the nc club Other officials are Mr Butt ed In Chinkiuug Holmes Of Nanking Club Assists In Organizing Indicating the rapid growth ol the Rotary movement In China new Rotary Club has been organized in Chlnklang the sponsorship of the Nanking Rotary Club Dr Chu Ping Director ol Kiangsu Provincial Land Bureau has been elected president of the nc club Other officials are Mr Butter of the Asiatic Petro leum Company English secretary Dv Hu Hi-nail Dean o"
"1493","1416571644","19370101",1937,"The China Press","Letter to the Editor, Correspondence","CHRISTMAS HAMPERS","le thus to acknowledge gifts in kind such as poultry provisions clothing 1 and toys etc but we can assure ithe donors of our hearty apprecia tion of these gifts May include in this note of thanks The Rotary Club for toys and cash for children The Toylor Garage China Gsrieval Omnibus Co and Messrs Marden Co Ltd for providing free trans- in the distribution of the hampers The King's Daughters Society for Chris"
"1494","1416571756","19370101",1937,"The China Press","Feature, Article","Rotary Marks Year's End At Busy Session","ventful Noon Meeting                 PRESIDENT TELLS CLUB S PROGRESS                 Norris Morley Chu Among Speakers On Tiffin Program                 sincere plea for pence was made at the Shanghai Rotary Club here yesterday noon at tiffin at the Metropole Hotel during the tourse of which several members have addresses marking the passing of another year and the advent of new one Despite the"
"1495","1416572519","19370105",1937,"The China Press","Feature, Article","News Brevities","recently returned here from Denmark left for Nanking tonight to pay his official call on General Chang Chun Minister of Foreign Affairs                 To Held Closed Meeting The next meeting of the Rotary Club of Shanghai will be closed meeting for the initiation of new members and the discussion of other Rotary business It will be held as usual at the Metropole Hotel on Thursday at 12.30 4. Falling Masonr"
"1496","1416572567","19361212",1936,"The China Press","Feature, Article","Rotary Club Plans 'Ladies Day' For Xmas"," Rotary Club Plans 'Ladies Day' For Xmas                 Rotarians To Raise 600 For Worthy Institutions                 NANKING Dec 12.--(Special). --Ata meeting of the special committee in charge of the Christma ise 600 For Worthy Institutions                 NANKING Dec 12.--(Special). --Ata meeting of the special committee in charge of the Christmas it was decided that the December 24 meeting of the Naning Rotary Club will be the first meeting to be held on the new or the International Club                 restitution of special program or the Christmas meeting which 'ill be Ladles' Day All mem- ers are invited to ayes Head of the De- of Agronomy and Plant cf the University of Mln- and temporarily Adviser to he National Agricultural Research lureau spoke on Disease Resls- ance in Crop Plnnls at the last of the Rotary Club Tin club has decided to raise Jhristmas Charity r und of 600 to ic distributed anions worthy instl- in the capital The Social ervice Department or the Munici- lal Health Administration will be lven 2  Rotary Club Plans 'Ladies Day' For Xmas"
"1497","1416573245","19361128",1936,"The China Press","Feature, Article","Imperial Air Service Topic At Rotary Club","Imperial Air Service Topic At Rotary Club Hawkings Illustrates Talk With Slides                 Recent progress in Britain's Imperial Airways was discussed before the Shanghai Rotary Club hero yesterday in tiffin address by M Imperial Air Service Topic At Rotary Club                 Hawkings Illustrates Talk With Slides                 Recent progress in Britain's Imperial Airways was discussed before the Shanghai Rotary Club hero yesterday in tiffin address by Mr Hawkings Manager of the Marden Company at meeting in the Metropole Hotel Mr Hawkings illustrated his                 dress with large number of slides that gave Imperial Air Service Topic At Rotary Club "
"1498","1416573343","19361211",1936,"The China Press","Feature, Article","Rotary Speaker Tells Work Of Lester Hospital","CLUB HEARS FARQUHARSON                 Says Oldest Patient In Institution 111 Years Old                 The technical and human side of operating large hospital was described to the Shanghai Rotary Club at tiffin meeting in the Metropole Hotel yesterday by Dr Farquharson Resident Surgeon of the Lester Chinese Hospital                 Dr Farquliarson's talk was more in the nature of an informal visit"
"1499","1416573947","19370115",1937,"The China Press","Feature, Article","Einden Officers To Be Rotary Club Guests","Einden Officers To Be Rotary Club Guests                 The captain and tin staff of the famous cruiser Emden will be the guests of honor at the February 4 meeting of th2 Shanghai Rotary Club it was announced here yester day The cra Einden Officers To Be Rotary Club Guests                 The captain and tin staff of the famous cruiser Emden will be the guests of honor at the February 4 meeting of th2 Shanghai Rotary Club it was announced here yester day The crack German naval vessel is now on her way from the East In dies to Japan She will -be In Shanghai from February 2 to 9. and several other functions arc being pl Einden Officers To Be Rotary Club Guests"
"1500","1416574315","19370116",1937,"The China Press","Editorial, Commentary","MORE OFFICERS OF THE LAW","ovements CROSS-TOWN SERVICES Mil ShotLer General Manager of the China General Omnibus Company has given us fresh hopes for better public utility services in the future In his address before the local Rotary Club on Thursday he ra- ferred to the series of conferences for the purpose of in cross-town services which will lin the two foreign-administered areas The idea of cross-town buses and trams is not new It"
"1501","1416574640","19370109",1937,"The China Press","Feature, Article","Han Outlines Works Dona By British Boxer Funds Board","oth Productive Enter prises And Cultural Institutions Railway Construction Water Conservancy Industries Aided                 NANKING Jan 9.-- Special --At the regular funcheon meeting of the Nanking Rotary Club on Thursday at noon in the new International Club Dr Han Lih Wu of the Board of Trustees for the Administration of the Indemnity Funds remitted by the British                 ernment outlined the wor"
"1502","1416575209","19370115",1937,"The China Press","Feature, Article","Cross-Town Bus Services Being Talked","Lost Property Office Provides Element Of Humor                 few of the China General Omnibus Company's problems which range from the weather to the currency situation were recounted before the Rotary Club yesterday by Mr Shotter General Manager of the firm                 Spcakmg Mie noon meeting iu tho Meiropole Mr Shotter revealed Mia 1, conferences are now place the introduction of rc s-to services"
"1503","1416575374","19370113",1937,"The China Press","Feature, Article","News Brevities","ins to hat Maestro Mario Paci Piano stm Pros Foa Violin Ullstein l- 'C2I0 Podushlra Viola m- -Dalle Vacche Double Bass Conductor Maest ro Mario Pari n' np-                 Shottcr Itciary Speaker The Rotary Club of Shanghai meets on Thursday January 14, at- 'the Metropole Ho el at 12.30 Rotarian DJl Shotter will speak on Bus Transportation in Shang hai It is hoped that Shanghai Rotarians and visiting Rotarmn"
"1504","1416575378","19370114",1937,"The China Press","Feature, Article","Big Medical Center Ready To Expand","ries provided are chemical bacteriological panis- and serological test la Orthopedic and tubercular child ren will be cared for on the fifth floor the Rotary Ward which lias been made possible by the Rotary Club of Shanghai Ideal facilities have been provided for the care and treatment of such cases The ward opens up to two open-air roofs which will make it possible Continued on Page 12, Col"
"1505","1416575802","19370129",1937,"The China Press","Feature, Article","Rotary Meet Plans Rushed","t ln this connection will be held at 7:30 o clock on the evening of February 1 when members on the iGene- 'al Committee for the District Conference and those on the Board of Directors of tile Nanking Rotary Club will gather at the home ot Dr Hsu Mo past president 01 the Club here to discuss questions 'are to be brought up at the forth coming conference At the meeting all present will be entertained at dinner"
"1506","1416575879","19370120",1937,"The China Press","Feature, Article","Rotary Club To Play Host To Anzac Party"," Rotary Club To Play Host To Anzac Party                 The Shanghai Rotary Club is continuing to make plans for the entertainment of 100 fellow from Australia who ore expected to visit here next March The deleg Rotary Club To Play Host To Anzac Party                 The Shanghai Rotary Club is continuing to make plans for the entertainment of 100 fellow from Australia who ore expected to visit here next March The delegation representating members of the organization from all parts of th  Rotary Club To Play Host To Anzac Party"
"1507","1416576300","19370126",1937,"The China Press","Feature, Article","News Brevities","trated with examples from the collection of the lecturer and lantern slides The Chair will be taken by Mr Arthur de Carle Sowerby Hudspeth To Speak The program for Thursday's' meeting of the Shanghai Rotary Club promises to be an extremely inter esting one The Reverend Hudspeth who lias spent many years in Yunnan Will speak on Pioneering Among the Hu-Miao The meeting will be held as usual at 12.30 at the Met"
"1508","1416576371","19370202",1937,"The China Press","Feature, Article","FONG SEC ARRIVES TO DISCUSS PLANS OF ROTARY CONFAB","of the 81s: District of the Rotary Intei- national arrived here yesterday afternoon via the Capital Llmi ci to discuss with the Board of Direc tors and the District Conference Commitue of the Nanking Rotary Club plans for the big district con ference scheduled 10 bo held In Nanking between April 10 and Tin Hoard of Directors and the Conference Committee met with Dr Fons Sec last evening in ne home of the pas"
"1509","1416576619","19370129",1937,"The China Press","Feature, Article","German Ship Emden Arrives In Nanking","German Ship Emden Arrives In Nanking                 Capital Agog As Good Will Cruiser Arrives                 OFFICERS GUESTS OF ROTARY CLUB Sight-seeing Tours Are Arranged For Cadets                 NANKING Jan 29.--(Special). --The capital buzzed with activity upon the arrival at 9:30 o clock yesterday morning of the Ger"
"1510","1416576796","19370121",1937,"The China Press","Feature, Article","Rotarians Sell Tickets For Charily Ball","Rotarians Sell Tickets For Charily Ball                 Drive Under Way To Open Children's Ward                 With the date for its gala Charity Ball February 19, coming ever nearer the Shanghai Rotary Club is making excellent progress toward its financial goal for the establishment of Children's Orthopedic Ward in the ne Chung San Memorial Hospital                 Members of the club are now engaged in"
"1511","1416577077","19370129",1937,"The China Press","Feature, Article","Hudspeth Is Speaker On Msao People","em                 By WILLIAM PARKER                 strange people in strange country and with strange customs dating back thousands years was the equally strange word-picture drawn for the Shanghai Rotary Club yesterday at its weekly at the Metropol Hotel by Rev Hudspeth the new Secrelary of the British and Foreign                 Bible Society and for 25 years in the Yunnan district Thirty-two years ago r"
"1512","1416577230","19370127",1937,"The China Press","Front Page/Cover Story","Yu Hsueh-chung Stand Told Lanchow Rotarians","ans                 That his activity of the past month has been gravely misunderstood was claimed yesterday by General Yu Hsueh-chung former Chairman of Kansu Province in speech delivered before the Rotary Club of Lanchow                 report of General Yu's address was received here in telegram rrom Lanehow Rotarians to Dr Fong Sec Governor of the 81st District of Rotary International General and Madame"
"1513","1416577672","19370126",1937,"The China Press","Letter to the Editor, Correspondence","Letters To The Editor","Municipal Council G80 H7 Shanghai Race Club 150 Staff of Great Northern Tel Co 28 Wing 'l ai Vo Tobacco Corp proceeds of Burleigh Cigarettes selling scheme 3C Austrian Women's Benevo lent Society 20 Rotary Club of Shanghai 50 Russian Orthodox Confraternity 238 Russian Ladies' Sub-Committee 379 83 Mr and Mrs I-Iaiold Sheridan 15 McBeth T- Holand 10 Krivoss King 15 Glover 10 Miss Lamkert Fessenden 10 West Coa"
"1514","1416578040","19370130",1937,"The China Press","Feature, Article","Nanking Fetes Officers Of German Ship","shin dropped anchor the personnel of the Emden has been busy on one round of sightseeing dinner parties and receptions not to mention mak ing and receiving official and un official calls The Nanking Rotary Club played host to four high officers of the Emden few hours after the ship s arrival entertaining them at the re gular weekly luncheon meeting of the club in the International Club at 12:30 President Ha n the International Club at 12:30 President Hansen welcomed the officers in behalf of the club part of his speech being as follows One of the four major interests of Rotary International and of every Rotary Club is the promo tion of international goodwill and mutual understanding between peo ples Our club like each other Ro tary Clubs has fou-r major commit tees one of which is the Committee on International on in which the club is located But Rotavians are also eager promote the ambitions of other na tions It is significant that you first reception in the new nationa capital of China is tendered you the Rotary Club of Nanking promotes patriotism and some the finest purposes of Internationa goodwill                 Officers Introduced President Hansen's speech of wel come was followed by the introduc tion of the understanding by President Hansen and Vice-President Zee hanked the local club of the hos- 1 of entertainment and wound up with toast to the host club which was widely applauded At the same time the Rotary Club was entertaining the Emden's offic ers reception for pressmen was held on board the cruiser which was attended by some 20 leading journalists of the capital The newspapermen were taken on round of in"
"1515","1416578188","19370122",1937,"The China Press","Feature, Article","M. Elson Tells Rotarians Of Toe H Birth","Y ALL VISITORS                 Recalls Mule Driver Who Met Student As Army Officer                 The history and activities of an interesting but little-known organization were told to the Shanghai Rotary Club yesterday at its weekly liftin meeting in the Metropole Hotel                 The was the Toe and the speaker its President Mr Mnyne 11. Th of Toe goe lo Flanders in HIH Mr El 'Cn In the village 1 ne"
"1516","1416578987","19370211",1937,"The China Press","Feature, Article","To Dedicated Boys Club","and students of the The dedication ceremony which will take place at 5 o clock will be attended by members of the and others interested in child welfare Members of the Child Wel fare Association the Rotary Club rind other organizations have been issued special invitations The club will be under the direc tion of Dr woodrow Ging head cf Yangtsz- Social Center and Dean cf the Department of So at Shanghai buil"
"1517","1416579108","19370219",1937,"The China Press","Feature, Article","Chung Shan Memorial Hospital Treats 150 Patients First Day Of Operation","ratories the party rea ched the fifth and ten Uoor Shown Orthopedic Ward This is the orthopedic urd explained Dt Yen the large sunny ward win1 re 32 crippled children will soon cared for The Shanghai Rotary club is now raising 4C 00Q for the vtr o- Paye Coi 2.)                 Hospital reals 150 Patients On First Day Continued trout Pit n' Cof S- of this ward One of the several events sp by the lor this will"
"1518","1416579424","19370211",1937,"The China Press","Feature, Article","League Expert Finds China's Co-operative Societies Distinctive","League Expert Finds China's Co-operative Societies Distinctive                 Campbell Is Speaker Before Shanghai Rotary Club RAPID EXPANSION OF PLAN NOTED                 Says Chinese Farmer Good Material For Group Movements                 The way in which credit and marketing co-operatives are aiding the Says Chinese Farmer Good Material For Group Movements                 The way in which credit and marketing co-operatives are aiding the farmers of China was described yesterday to the Shanghai Rotary Club by Mr Campbell League of Nations re presentative at Nanking                 Mr Campbell was in the Civil Service in Ceylon for 25 years coming to China on his present mission 1G months ago Making his tary ball in aid of the new Orthopedic Hospital The affairs will be held in the French Club on February 19, and public sale of tickets opens to day Ke- may be made at Mbutrie's the French Club or the Rotary Club office Patrons and patronesses include His Excellency and Mine Kung Mayor and Mme Wu Te- chen Dr and Mrs Yen Dr Anne Walter Fearn Baroness Bcck-Priis His Excellency Wans and Mr and Mrs Julean Arnold"
"1519","1416579730","19370203",1937,"The China Press","Feature, Article","News Brevities","h is Navy Cay at which representatives from the various navies at present in the port will be the honored guests of the club Captain Lchmann of the German Cruiser Emden is bringing greetings from the Rotary Club of Hamburg Germany and Mr Jones is the speaker and will tell the assembled navy officials of The Development of Shanghai The meeting will he held as usual at the Metropole Hotel nj 12. if Ground Ifcp"
"1520","1416579836","19370209",1937,"The China Press","Feature, Article","News Brevities","was rs- The Beard consists rf ls Captain Synnerberg Chairman 10 Madame Niskanen Treasurer II and Mr Keijcla Sectetarv Messrs Grondahl and Wnrpula became auditors Itttary Meets Tcmoivow Members of the Rotary Club of Shanghai and visiting Rotarians in 1 ine city are reminded that this eek due to the Spring Festival holidays meeting of the will be held tomorrow instead of Tiutrsday as The PH time and place are"
"1521","1416579911","19370219",1937,"The China Press","Feature, Article","Members Enjoy B.W.A. Bridge Tea Party","nds for dinner night in th lr Governor House partment afterwards faking their uests out for                 Many Parlies minted For Itolary Hall Many large parties been by  s and friend' the Shanghai Rotary Club for he annual charity ball his even ng at the Frcneh Club Proceed 'nan this annual affair will be given promote of he orthopedic vard of the Chung San Memorial special entertainment program ias been"
"1522","1416579912","19370203",1937,"The China Press","Front Page/Cover Story","Emden Visitors Widely Feted 1st Day In City","tomorrow night the German Amateur Dramatic Club will present 'Sparrows'' at the Lyceum Theater at 9:15 Part the crew will visit Soo- chow today on special train Officers will attend the tiffin of the Rotary Club The senior naval offi cers of the Chinese American British' Prcnch Italian and Japan ese naval forces in Shanghai have Also been invited Consul-General Kriebel will entertain the officers at dinner D"
"1523","1416580295","19370215",1937,"The China Press","Editorial, Commentary","HIGHLIGHT OF THE WEEK","s are doing great service for farmers in rural areas in the fields of marketing crops and extending credit Mr If Campbell League of Nations representative at Nanking declared in talk before the local Rotary Club last Wednesday ft is customary to under-estimate the ability of the Chinese farmer he said but my travels among them have created in me an intense admiration for them Co-operatives have really been g"
"1524","1416580868","19370220",1937,"The China Press","Feature, Article","Annual Rotary Ball Aids Worthy Charity","Another important charity function which has Its place as landmark in the annual social calendar of Shanghai has taken place with the sponsoring of the benefit ball last night by the Shanghai Rotary Club with attainment ot Jor thy ward In Mir' - ii s UcpartineJit ol the -Chiinn Shan Memorial li o spital Its this year the club man- it drive most successfully Their u h only lar at- but"
"1525","1416581623","19370303",1937,"The China Press","Feature, Article","Rotary Club Will Greet Anzac Group"," Rotary Club Will Greet Anzac Group                 dinner dance at the i-' Club Chinese banquet sight seeing tour and several other events are scheduled by the Shanghai Rotary Club to welcome party of ICO Austra Rotary Club Will Greet Anzac Group                 dinner dance at the i-' Club Chinese banquet sight seeing tour and several other events are scheduled by the Shanghai Rotary Club to welcome party of ICO Australian Rotarlans who are due here about March 15. Constituting the largest lour party to visit here from the Anti the Rotary group will re main in the city one day on thei  Rotary Club Will Greet Anzac Group"
"1526","1416581924","19370310",1937,"The China Press","Feature, Article","News Brevities","sed through Shanghai yesterday on his way to attend the Ninth Congress of the International Association of Ar- which will open in the British capital on April 2(i. JPIan Ladies' NigliL Members of the Rotary Club are reminded that there will be no Thursday tiffin meeting this week Saturday evening ladies' night will be observed at the Astor House in the form of dinner dance with the floor show arranged by the"
"1527","1416582013","19370223",1937,"The China Press","Feature, Article","32ND ANNIVERSARY OF ROTARY MARKED BY SHANGHAI CLUB","y by members of the local organization special was hrld in tlie Community Church last Sunday and speeches appropriate to the occasion will be delivered at the club s luncheon next Thur -dny The first Rotary Club a- founded in Chicago in 1005. and today the organization numbers nearly 200.000 members in most of the countries of the accord ing to Mr Hans Berents President Jnf Shanghai Rotary The local was esta"
"1528","1416582135","19370303",1937,"The China Press","Feature, Article","News Brevities","n's Club 10 the recent Central China District Conference of the organization in Nanking reported on the yesterday at the tiffin or the club Foy To Givo Talk Th- program for this esk s of the Shanghai Rotary Club will bo classification talk by Rotarian Dr Wu Jack Foy on Pulmonary Diseases Thn meet ing will be held at 12.20 to morrow Jim floor Metropolc Hotel All Rotarians visiting in Shanghai ars most welcome"
"1529","1416584054","19370313",1937,"The China Press","Feature, Article","Anzac Rotary Group To Be Greeted Today","NG ABOARD                 Extensive Sight- seeing Tour Scheduled Sunday                 The arrival of 60-odd Rotariuns and their families this afternoon will be the occasion lot gala of the Shanghai Rotary club tonight                 authoring of 200, members of the anil clubs he An ac Soeicly and wiv and guests will be at the Astor House ball room where dinner dunce and elaborate program will be staged Ty"
"1530","1416584416","19370315",1937,"The China Press","Feature, Article","Deplorable Condition Of Ricsha Pullers Found By Rotary Group","Suggested                 NANKING Mar 10.-- Special --The deplorable conditions of public bullers in the capital was recently in report after an investigation by the Rieshmen Committee of the Nanking Rotary Club stirring up considerable interest in the problem                 which has long been known to ne no credit to the city Heavy and opportunities for wer described in the report uncertain corns while th"
