"","DocId","Date","Title","Source","Text","year","nchar"
"353","SPSP194101150901","19410115","華軍開抵太湖西岸　向日軍據點進擊　眾信不久將深入上海四郊　嘉善華軍在陶莊予日重創","shunpao","六具、傷者極多、失蹤六人、所剩無幾、華軍祗五人受有輕傷、無一陣亡、足徵華軍戰術、巳大見精進、　　上海扶輪社木週常會、定於一月十六日　　法租界公董局物價硏究委員會、茲為抑低物價安定居民生活起見、巳提供平衡物價",1941,103
"354","SPSP194101150902","19410115","扶輪社明日常會　請名人演講","shunpao","扶輪社明日常會　請名人演講",1941,13
"355","SPSP194101220901","19410122","納稅人會明日舉行　加捐案將起爭辯　英日僑均提嚴竣修正案　各方盼能否決加捐原議　　為專案討論加捐、由領袖領事召開之公共租界納稅人特別大會、巳決於明日","shunpao","民之用、故此類費月必須仰給於公衆之捐助、前經為文剴切闡明、救世軍允為担任救濟乞丐之實施工作、同時上海扶輪社慨然以處置之乞丐問題為巳任、並同意設置一委員會、辦理捐款之收受與分配、殊堪感紉、本品係砒素有機化合物",1941,103
"356","SPSP194101231501","19410123","高爾德游重慶　謁見蔣委員長記","shunpao","開議會，舉行大　，引用整個民治制度，美國乃最偉大之民治國，中國將儘實用範圍，追從美國之先例。　　上海扶輪社本週常會、定一月廿三日　　公共租界工部局、於昨日下午四時三十分、舉行董事會例會、新任華董陳霆銳、補江",1941,103
"357","SPSP194101231502","19410123","扶輪社今日常會","shunpao","扶輪社今日常會",1941,7
"358","SPSP194102110701","19410211","美作家卡爾遜過滬　談中國不可屈服　軍民充滿活力氣象蓬勃　交通建設已臻現代條件　　上年秋來華考察之美作家卡爾遜、在我國內地遊歷、凡五閱月、遍歷西南諸省、旅程逾四千英哩、最近始出渝飛港、乘克里扶倫總統號返美、於前日返滬、記者往謁於旅决、據謂放華半載、印象極佳、渠謂中國民性、忠毅沈厚、益以領袖蔣委員長之雄才大略、戰鬥力量、殊不可侮、前途大局、自可樂觀、　　兵士素質　愈戰愈強　　卡氏稱中國軍隊、在數額上及效能上、皆已比兩年前改進、渠在內地、時與中國軍士接觸、某日詢一士兵曰、「中國目前所最需要著爲何、」該士兵莞爾答曰、「捨最後勝利外無他物、吾等今日作戰疆塲、誓以全力爭取勝利、蓋最後勝利即爲自由民主新中國之誕生也、」可見中國軍隊訓練有素、信心堅强、遠非其對手可比、　　充滿活力　舉世無匹　　此次旅行中國西南各省、對於中國戰後各種發展、方有一淸楚之認識與估計、舉凡人民忍耐持久之情形、行政效率迅速之進步、竟令人驚異不止、雖各項發展、幷未登峯迭極、但在此短時期中、整頓改良、竟有此成績表顯、可謂舉世無匹、而允以剛毅之風氣、勤奮之操作、卓越之精神、鎭靜之態度、給予中國蓬勃之生氣、活力與希望、保證中國生存不息、永爲世界民主陣營之一員、凡此種種、在余","shunpao","、各方震悼、金氏以服務新聞界垂二十年、交友遍海內、故各方紛紛電滬慰唁其家屬、茲錄昨日收到者於後、扶輪社本週常會　　上海抉輪社本週常會、定於二月十三日（星期四）中午、假座都城飯店舉行、屆時將由美孚油行行員",1941,101
"359","SPSP194102160901","19410216","遠東危機暫不致爆發上海情勢漸平靜　美僑仍在準備撤退事宜　駐滬防軍繼續維護權益　西報認恐惶局面全由投機者掀起　　最近自日本南進野心、日趨積極後、太平洋局勢、驟見緊張、美國爲採取預防步驟起見、又已重申撤僑之勸吿、若風聲鶴唳、有不可終日之勢、但就昨日發展以觀、情形甚爲平靜、似無想像者之緊張、此間美僑、均抱良好精神、接受華盛頓再度發出之迫切警吿、然亦有不完全明瞭其意義者、本市美領署官員謂彼等不能向全體「非必要」美僑解釋國務院二次發出正式警告之原因、但警吿美僑歸國、必有良好理由、則無疑義、領署官員將賡續催促在此緊張時問、並無絕對留此必要之美僑回國、惟署方能給予何種合作、或有何種具體辦法、以促進撒僑之進行、則不甚明瞭、據領署估計、非必要美僑或有三分之二至四分之三、約計一千三百人、業已啟程回美、尙有若干美僑、依理亦應歸國、　　仍有的款　足供急需　　但依據美國法律、當局不能强迫人民離境、所幸多數美僑、皆竭誠與政府推行其遠東政策相合作、旅滬美僑利用政府特殊計劃、借款充返國川資者、不出二十人、足見美僑殊少乏款難以成行者、然就精神言、出貸川資之計劃、實有採行之理由、此間美當局現仍有的款可得、以備緊急時應用、　　美輪艙位　預定一空　　據輪船公司消息駛美輪船莫不乘客擁擠、一都份固屬撤退之美僑、一部份則係普通旅客、各船頭等艙船票、現已預定至四月份、普通艙船票至少亦已預定至四個月後、下次駛美者爲二月二十五日離滬之柯立芝總統號輪、船票業已全部售空、　　日方認爲　無庸撤退　　大陸報云、據同盟社消息、新任駐滬日陸軍發言人秋山少佐、於十五日下午後初次招待本市西籍新聞記者、各記者紛提問話、秋山答覆時、嗤笑外報所載太平洋區益趨緊張之電訊、據稱、渠不解美僑何故離中國、美國冉度勸吿其僑民撒退、事頗可奇、日人希望許多美國友人將留居上海、此種希望、亦適用於各國僑民、初不僅美僑而已、渠與全體日人、俱認日本將「盡力維持和平到底」云、日大使館與海軍發言人之觀察，與秋山完全相符、秋山雖承認遠東局勢更爲困難、但切言上海情勢已轉佳、　　規化公民　返美限期　　本市美領署某員昨","shunpao","一九四〇）、中華基督敎敎育協會高等敎育會議委員、以及各學會榮譽學員、美國民中黨黨員、規矩會會員、杭州扶輪社創立人及第一任社長、上海　國同學會會員、　　上海公共租界納稅華人會、據過半數代表四十二人聯名書面提議",1941,103
"360","SPSP194102200701","19410220","英美銀行採新步驟　外滙儲戶均停息　已發通知自明日起實行　取消美金支票終止投機　法幣足敷週轉已無外滙必要　　本市美商花旗大通兩銀行、於本月十七日在各該銀行內頒佈公吿、決定於三月一日起、取消美金支票存戶、至法幣支票存戶、則並無變動、按本市美商銀行除以上二家外、尙有運通及友邦二家、大中社記者昨曾往晤該二行高級職員、據稱、運通銀行當局至今日","shunpao","無經騐、用敢掬誠奉吿全國同胞幸共諒之、　　工部局日籍副總辦指宿、辭職照准、將於本月底離局、前　　上海扶輪社本週常會、定於二月廿日、星期四）中午、假座都成飯店舉行、聞屆時將由該社福州社員Pratt博士演講「中",1941,103
"361","SPSP194102200718","19410220","扶輪社社員　演講中國建築","shunpao","扶輪社社員　演講中國建築",1941,12
"362","SPSP194103040801","19410304","在華美以美會敎士尙未準備撤退　討論有時未得最後決定　東京方面有十七人歸國　　美國美以美監督敎會某要員前日是","shunpao","以維持、乃請求資方增加工資、改　待遇、將每日每人原有工資一元八角增至二元、並依工作日數計算、　　上海扶輪社本週常會、定於三月一日星期四中午、假座都城飯店舉行屆時將由該社社員Eveleig先生演講本埠極興趣之",1941,103
"363","SPSP194103040811","19410304","扶輪社本周常會","shunpao","扶輪社本周常會",1941,7
"364","SPSP194103110801","19410311","論集錦照相　郎靜山　　照相之稱爲集錦者，乃集合多數底片之景物，而放映於一張　紙上也，　以一底片中，每因局部景物之不適人意，遂致全部俱廢，若集合各底片之良好部份，予以適宜之接合，則相得益彰：非獨可使廢片景物化爲理想之境地，此即集錦照相之目的也。其法始見於廣告，或照片遊戲中，但皆剪貼各種景物，拚湊而成，或爲各種異想天開之事物，令人發噱，然其拚湊痕跡，瞭然可見，若細玩之，則味同嚼蠟矣。而集錦照相則不然，雖同一拚合，但經作者於放映時之意匠與手術經營之後，遂覺天哀無縫，其移花接木，旋乾轉坤，恍若出乎自然，適非剪貼拚湊者所可比擬也。此亦即吾國繪驚之理法，今日始實施於照相者也。爰述其意義與方法如次，以資同好者之研究焉。","shunpao","山。張海林。劉有如三名、抄得手槍一支、子彈四粒、假手槍一支、贓物鈔票三百數十元、瑞洋五十九元　　上海扶輪社本週常會、定於三月十三日糧食　何樂而不爲米蠹囤老虎　一舉手暴利五千餘萬元　米質越賣越惡劣米價越抬越高",1941,103
"365","SPSP194103110810","19410311","扶輪社本周常會","shunpao","扶輪社本周常會",1941,7
"366","SPSP194103191001","19410319","美國明白表示　不惜訴諸武力　竭力援助中國制裁侵略　羅斯福對日作最後警告　英文大美晚報昨日之評論","shunpao","白分百之努力、決不致因犧牲過於鉅大而中止、我人實望日人聞悉總統之演說後、亦不再有任何懷疑也、　　上海扶輪社小週常會、爲不公開式、定於三月廿日　　儒教　　自伏羲一畫開天，作易垂敎，列聖相傳，同闡「惟一」之旨。",1941,103
"367","SPSP194103191003","19410319","扶輪社本週常會　歡迎新社員","shunpao","扶輪社本週常會　歡迎新社員",1941,13
"368","SPSP194103250701","19410325","中央銀行兩辦事處　昨日均慘遭轟炸　兩彈均用木箱裝置送入　炸力甚猛死八人傷卅餘　　中國農行一彈幸未爆炸　　昨日下午三時至四時、在一小時內發生轟炸金融機關之駭人消息、被炸者為法租界亞爾培路四三九號中央銀行上海分行、死七人、傷一人、另一起被炸者為公共租界靜安寺路七零二號中央銀行辦事處、死一人、傷三十五人、同時愛文義路中國農民銀行有炸彈發現、幸未爆發、此種空前大轟炸案實屬駭人聽聞、茲探悉各情如次、　　亞爾培路　　　爆炸慘案　　昨日下午三時五十分、法租界亞爾培路中央銀行辦事處、突為人送往木箱裝置之定時炸彈一枚於收發處附近、旋即轟然爆炸、響震遐邇、當時該彈炸率甚大、竟將扶梯及二樓炸倒、經捕房得訊、立派大隊探捕及警車前往、將四週交通暫行斷絕、一面急召嵩山路中央救火會全部救火車及救護車出動、事後探悉共有八人被彈傷、及房屋坍下壓傷、因而當塲斃命者凡六人、傷重不治者一人、輕傷一人現在　慈醫院醫救、死者中有一人為事務主任之杭州人陳宗光、方於被炸數分鐘入內、竟罹慘劇、其餘一女性為二樓某司機之家眷、死者中有多名為苦力、因正在搬運該行物件、擬遷離該處也、至預置炸彈之暴徒、則計劃於事先無踪、　　七死一傷　　據事後調査、有信差華寳林","shunpao","時曾否提及、則不久有所表示、又稱上海為一國際都市、為全市利益計、市政問題、應於會議席中解決、　　上海扶輪社本週常會、定於三月二十七日　　法商水電公司罷工風潮、迄今已達一周、雖經法捕房政治部之竭力調處、終以雙",1941,103
"369","SPSP194103250706","19410325","扶輪社本週常會","shunpao","扶輪社本週常會",1941,7
"370","SPSP194103291005","19410329","市民對於乞丐　勿佈施金錢　收容所主席建議　抉輪社並未決定","shunpao","本市扶輪社前日開會時、該會乞丐收容所委員會、主席海格、曾提出一建議、主張市民勿直接以金錢給予乞丐、俾全市乞丐 予乞丐者、給予能處置該問題之機關、其收效必較大於佈施、渠並要求中外人士、在二星期內、勿向乞丐佈施、惟扶輪社對此項建議、並未有所決定，",1941,121
"371","SPSP194104080701","19410408","工董選舉不致舉行　英美日人選決定　額外董事兩席競爭仍烈　華納稅人注視今後發展　　今年工部局董事選舉事、自經月初費利溥發表重要談話寬稱改變董事名額後遂打破以往沈寂之狀態、各國僑民團體即開始活動、允以德國及「其他國籍」之僑民無不躍躍欲試、推出候選人、而在工部局中佔一席地、故各方情形、殊為緊張、唯依照洋涇浜地皮章程二十八條明文規定、改變工黃比數為英美日各三、華四、德一及其他國籍二人之議、必須經中國各條約國及中國合法政府之批准、方為有效、不意昨日各僑民團體、竟依照「新比率」將下屆二董候選人推出、茲誌各情如决、　　本年選舉　或將作罷　　工部局英美日德董事候選人姓名、昨已探悉、由此可知工董選舉，本年不致舉行、而英美日三國總領事、將於公共租界納稅人特會中提出增加工董席决之決議案、主張推定董事十六人一事、當可　利實行、　　英美日董　均經推出　　聞諸可靠方面、英僑方面因英董將放棄二　、故僅將惟凱自威鮑威　與米契爾三氏出任英董、昨日","shunpao","二元、察春生堂一百元、金大力君一百元、方記三十元、朱瑞庭君十元、七記七元、謹代該堂孤兒老弱鳴謝、扶輪社本週常會　　上海扶輪社本週常會、定於四月十日　　美國當代戰爭文學家赫明威，現在我國前綫和後方硯察，搜 金大力君一百元、方記三十元、朱瑞庭君十元、七記七元、謹代該堂孤兒老弱鳴謝、　　扶輪社本週常會　　上海扶輪社本週常會、定於四月十日　　美國當代戰爭文學家赫明威，現在我國前綫和後方硯察，搜集新著的題村，茲介紹其",1941,205
"372","SPSP194104120701","19410412","大宗洋米成交　　調查存米因虹口戒嚴未果　一週內訂米成交二十萬包　　豆米業同業公會本週華洋堆棧存米調查、截止昨日、尚未正式調查竣事、據該會負責者報告、前昨兩日、因虹口日方戒嚴、以致該會調查員無法前往、故本週存米調查、須延至下週四五竣事、惟據該會負責者估計、本週華洋各堆棧存米數額、較諸上週增加二三萬包左右、因上週末、及本週初、去路清淡、來源湧也、　　洋米成交　本市一般正當米商、咸爲未雨綢繆計、及增厚米棧存底起見、均先後委講英商合義洋行、法商達孕洋行、瑞商福家洋行、日商日信洋行等、代電外洋各產米區、訂購大宗洋米、俾次第運滬調劑、據悉在此一週以內、共計電洽成交洋米達二十萬包左右、其成交價格每包","shunpao","施行、」故修改附則、未經有約各　核准、與成立「臨時董事會」之未獲中國政府核准、同爲違法行爲、　　本市扶輪社於十日在都城飯店舉行週宴時、上海電力公司副總裁費里斯致詞稱、關於限制電力事、工部局之專家委員會調查事",1941,103
"373","SPSP194104161001","19410416","日在江灣東北　訓練降落傘兵　衆信此係日圖擴張徵象　日軍一聯隊近過滬他調　　字林報云、昨日","shunpao","月二十日下午七時閉幕、每日開放時間爲下午一時至七時、　　改在海軍靑年會舉行茲因都城飯店工役怠工、上海扶輪社本週常會改在四川路六三〇號海軍靑年會健身室內舉行、日期仍爲星期四　　新都電台播音演講二屆防癆運動、定",1941,103
"374","SPSP194104161003","19410416","扶輪社本週常會","shunpao","扶輪社本週常會",1941,7
"375","SPSP194104170701","19410417","納稅外人於今日下午　開兩項重要會議　討論變更組織及加捐案　預料各案可望順利解決　華方接受臨時辦法　　本年納稅外人常年大會、領袖領事希爾、原定四月二·三兩日召開、並辦理改遷一九四一年至一九四二年度董事、嗣以工部局　更董事名額問題、一時無法解決、乃一再宣告展期、改於今日下午二時卅分、在靜安寺路跑馬廳舉行、惟以工部局董凱自威、董事罔本、依據英美日三國領事所成立之協定、提議變更工部局組織、請納稅人授權工部局現任董事會、繼續辦理公共租界行政、","shunpao","局之變更組織、均感滿意、預料此後將有更形諒解之基礎、　　意商齊爾利　行代理之康鎮記羅馬璐輪船　　上海扶輪社本週常會、今午改在　軍青年會健身室內舉行、業誌昨報、茲查演講者現已改由駐華教會華德主教担任、Ralp 、運煤來滬、本局當竭其所能、予以協力、　　收容乞丐已告完成　　余之前任上年所提及之乞丐收容所、在上海扶輪社協助之下、業已成立、現歸由救世軍負責管理、收容所現有乞丐一四〇五名、以上兩團體熱心服務、良堪感佩、你",1941,207
"376","SPSP194104220701","19410422","繼續厲行限制用電　逾額須六倍收費　用電分配報告商待研究　希望各類用戶盡力節減　　據工部局發表、本局前爲研究分配用電起見、曾特設一委員會、負責檢討並建議分配辦法、該委員會刻已繕具報告書、此項報告書、將由新董事會予以考量、查限制電力供給之任何嚴峻辦法、其影響所及、當非淺鮮、允以對於工業方面爲然、目下工業用電、的占上海電力公司產電量百分之七十二、職是之故、上項報告書、允宜加以縝密之考量、以昭愼重、　　煤斤存底　數額日蹙　　頃據上海電力公司報吿、目前所施行限制用電辦法、即對於每月用電在一千度以上之用戶、按其標準用電量分配百分之七十、超過此項分配量部份、按收費率三倍收費、對於節電一層、未著成效、而煤斤消耗數量、則遠比補充數量爲大、本年二月二十四日、該公司煤斤存底爲十五萬另七百噸、自於四月一日、則已减至十二萬噸左右矣、　　超過分配　六倍收費　　本局鑒於該公司燃料存底日益减削、而特別委員會報告書之考慮、尚需時日、爰經核准上項限制用電辦法仍繼續有效、但超過核定分配量之部份、其收費應自三倍增至六倍","shunpao","童節等、即屬顯著之表示、現中華基督敎協進會因鑒於父母地位之重要、特發起於每年五月第二星期日、　　上海扶輪社本週常會、爲不公開之年會、定於四月二十四日　　彈穿胸背　立是斃命　　愛多亞路五六〇號中南飯店、於昨日",1941,103
"377","SPSP194104220708","19410422","扶輪社　本週舉行年會　不招待外賓","shunpao","扶輪社本週舉行年會　不招待外賓",1941,15
"378","SPSP194104290701","19410429","中中交農四行　昨日已全部復業　各行門首警衛均極嚴密　市塲謠言全息人心大定","shunpao","多、故擬俟精神較恢復時、再行手術、　　據大通社記者向所有旅滬團體探悉浙東沿海戰况、（一）攻克臨海扶輪社本週常會、定於五月一日好煙當前　笑顏相迎　中國福新煙公司出品安嗽露國藥川貝桔梗遠志製劑肺癆病之恐怖，",1941,101
"379","SPSP194104290708","19410429","扶輪社本週常會","shunpao","扶輪社本週常會",1941,7
"380","SPSP194105070801","19410507","前夜大方飯店內　男女悲劇眞相　葛銘石戀義妹暗結珠胎　失業無力結婚服毒殞命　　蘇州人葛銘石、今年二十八歲、尙未成家、前在法租界新開河路七號其堂兄所設專鬥印製冥用鈔票之萬利印刷所內任經理、拜認貼鄰十七號內之鎭江人紀世寳","shunpao","中日軍興後、第三國際揚子江航　、及南北洋航綫、均受相當威脅、故本市怡和·太古兩公司、開闢滬新　　上海扶輪社本週常會、定於五月八日　　上海跑馬同人俱樂部發售之小香賓票、十餘年來、成績昭著、本屆春季小否賓票全額",1941,103
"381","SPSP194105070806","19410507","扶輪社本週常會　福開森氏演講","shunpao","扶輪社本週常會　福開森氏演講",1941,14
"382","SPSP194105110501","19410511","英國不惜任何代價　保衛埃及蘇彝士　海空軍不繼在海面巡邏　防阻敵軍戰具潛運北非　　倫敦　頃悉、東地中海英海軍載回退出希臘之英軍後、現正集中力量防阻敵方軍隊與戰具從義國或西西里島運往特里波里與班加齊、以馬爾太爲根據地之英驅逐艦與潛艇、刻正往來監視、以防義船潛過、衆信義船利用法屬領海、倫敦負責人士謂、英海軍縱得英空軍之協助與保護、亦不能保證完全阻斷敵方供應品潛運至里比亞、地中海英方整個地位、實賴亞力山大里亞之防務、現北非敵軍旣已沿海東進、而希臘與愛琴海諸島亦在敵手、故亞力山大里亞易遭敵機猛襲、然敵戰鬥機之航程、仍不足保護其俯衝轟炸機往襲亞力山大里亞、此層種關重要、英方必須以仟何代價、阻止敵戰鬥航程及於亞力山大里亞、吾則該地英艦隊將感不安極、蘇彝士運河防務亦充實、足以保持該河之暢通、他如干地亞島與塞浦羅斯島對於英方防務、均有莫大之價値、故必須死力扼守云、","shunpao","此間牛官方面宜稱、貝當上將定於五月十日返抵維希、（十日海通電）　　明尼波里　英大使館哈立法克斯、昨在扶輪社演說稱、勝利端賴生產及運輸二事、現已漸有徵象、獨裁國每產造器物一件、將遇到自由民族產造器物兩件之對抗",1941,103
"383","SPSP194105130701","19410513","杜防囤積平均分配　港米將限制購量　每人不得超過一月需要　米行號定米將儘先分配　運米橡皮輪小車工人昨晨罷工　　據立基洋行負責人昨日吿記者稱、首批港米五千噸、計裝四船、除昨日","shunpao","五九吋、十一日〇·〇五吋、今年總計得雨一五·二五吋、時値初夏、充沛雨量、對農作攝生頗有裨益、　　上海扶輪社本週常會、定於五月十五日　　上海扶輪社本週常會、定於五月十五日　　中央·中國·交通·中國農民等四銀行 一五·二五吋、時値初夏、充沛雨量、對農作攝生頗有裨益、　　上海扶輪社本週常會、定於五月十五日　　上海扶輪社本週常會、定於五月十五日　　中央·中國·交通·中國農民等四銀行、爲吸收社會游資起見、奉令設置簡易備蓄",1941,207
"384","SPSP194105130714","19410513","扶輪社本週常會　演映敎育電影","shunpao","扶輪社本週常會　演映敎育電影",1941,14
"385","SPSP194105130715","19410513","扶輪社本週常會　演映敎育電影","shunpao","扶輪社本週常會　演映敎育電影",1941,14
"386","SPSP194105200701","19410520","中美貿易週　定期慶祝航務節　由美國小商會住持宴集　注意今後保障對外貿易　　美國朝野爲促進對外貿易起見、從十八日起、循例舉行美國海外貿易週、上海美僑亦已開始紀念此週、而另定其名爲中美貿易週、在此週內、美僑有種種社交活動、旨在使中美兩國邦交愈臻敦睦、貿易史趨發達、　　昨午盛宴送舊迎新　　昨日","shunpao","小滿、於本月十五日、實行怠工、該項糾粉、經雙方談判後、已得圓滿解決、全體職工、於昨晨起業已復業、扶輪社本周常會　　上海扶輪社本週常會、定於五月二十二日（星期四）中午、假座都城飯店舉行、屆時將由智利駐華代 行怠工、該項糾粉、經雙方談判後、已得圓滿解決、全體職工、於昨晨起業已復業、　　扶輪社本周常會　　上海扶輪社本週常會、定於五月二十二日（星期四）中午、假座都城飯店舉行、屆時將由智利駐華代辦Marin博士演講其",1941,205
"387","SPSP194105270701","19410527","林語堂在紐約講演　中國民族之力量　上海酒家義餐捐救護車　助華會約名流熱烈參加　林氏列舉中國獲得勝利十大原素　　紐約華僑馮國英·曾禮賢·等、最近在紐約Roxy戲院對面新建大厦、開一最摩登餐館、定名「上海酒家」、馮君等爲報效國難起見、特與美國醫藥助華會接洽、於四月二十二日開張之夜將所有凈收入、全捐該會、以備購買載貨救傷兩用汽車一輛、送回祖國、作抗建之用、該會特組織一特別委員會、辦理此事、是夜開會後、公推中國銀行行長夏屏方太太主持節目、讀者選萃「Readeris　Digest」編輯福克森博十爲餐宴主任、助華會副會長許肇堆博士爲大會主席、林語堂爲主要講演人、此外並到作家賽珍珠、紐約巴納德女校校長基德施黎夫·宋子良·于總領事·中國銀行夏行長·紐約太陽日報杜戚士·作家米納等、此次餐會、有一特點應　別提及才、即所有來賓·大會主席·及全體辦事人員等、均付餐費、俾收入足彀購買一輛汽車也、　　名流蒞會　盛况空前　　開會　、首由主席許肇堆博士、介紹到會名人賽珍珠·巴納德女校長基德黎夫·「讀者選萃」編輯福克森博士·及于總領事等、許會長因作戰以來、在美助華運動、多賴于總領事從中推動、現在全美助華聯合總會得能成立、亦係于領事努力之功、故對于領事作熱烈之介紹、許會長詞畢、改由「讀者選萃」編輯福博士主席、旋林語堂先生開始講演、最後福克森博士報吿、是晚餐款收入、及到會來賓捐款、已足敷購車一輛之用、　　林語堂氏　演詞精闢　　林語堂氏講演詞全文、照錄如下、近代史中之最神秘者、莫如中日目前之戰爭、而中國人民雖遭不堪想像之痛苦、其偉大精神、則一仍如故、確爲世人幻想所不及也、戰爭開始之際、余謂此次戰爭、爲遠射砲與永垂千古哲　之戰爭、共結果則爲一僵局、據目下情勢觀之、哲理似將戰勝大砲矣、　　中國民性　堅强不屈　　當今之世、軸心國　、兇暴橫行、以爲惟武力始有最後勝　、然民主之邦、則信賴人類至高無上之大無畏精神、爲克服强權之最有效武器、坦白言之、吾儕所能希望央國取得最後勝利者、爲英國人民堅强不屈之特性、至於中國人民、則常被認爲不具此項特性、但以此次戰爭言之、中國能有今日之結果、在在足以表明堅强不屆之偉大國民性所能成就者爲幾何、此點不特可以打破過去之誤解、目爲吾人之最大良好敎訓、中國人民平時雖尙禮讓、但目前則堅强不屈也、　　一面作戰　一面建國　　中國最後勝利、現在確可斷言、然世人仍鮮有知共所以造成目下局勢之原因者、請待余加以解釋之余認爲此次作戰、能收神秘效果、由於一而作戰、一面建國、最近有遊重慶者、言重慶不斷的建築、不斷改進、似乎不知今夏仍有空襲之可能、似乎戰事已經了結、整個國家、忙於復興運動、去夏余亦眼見、在空襲之下鑿地道、開展公路、去冬且有一新建國立圖書館吿成、並新加一能容千人之大戲院、語云、不進則退、假使中國未曾前進、開發內地、作爲作戰之大本營、恐中國已完全不能相抗、故建國即爲作戰力略之一、明乎此、則能了解中國作戰力量之所以與日俱增矣、　　勝利因素　計十大端　　中國得有今日之勝利、實由全民一致擁護英勇的領袖蔣委員長、繼續不斷的實施原訂策略所致、舉其因素、有如下列、（一）全國人民能精誠團結、一致作戰從未有一將領受誘投降、（二）數百萬人民、寗願放棄家宅、逃至內地、不因飢寒交迫、埋怨政府、（三）所有士兵、無不奮勇、（四）因政府及各領袖均爲國官勤、爲民服務、博得信任、是以人民能不顧痛苦、等候最後勝利、士兵能不惜性命、英勇戰鬥、（五）開發內地、建築道路、遷移工廠·學校等等、均爲不可避免之事實、而均能一一辦到、頗屬不易、（六）不特原有軍隊、未遭擊散、且所訓練之新軍、日日增加（七）在游擊區內、政府留有大量游擊隊及正式國軍作極有効之破壞工作、（八）在廣大破壞中、反造成中國建設之新紀元、（九）託天之福、在此四年中、皆爲豐收、（十）黃河在三年中、未凍成冰、遂阻止日軍前進、亦大有關係、　　偉大力量　擊敗武器　　總之、實現中國作戰方略、不特仰賴各領袖共有遠大之眼光、亦靠人民能逆來順受、埋頭苦幹之豐功偉績、茲舉世界聞名之滇緬路言之、該路之成、世人草不認爲爲一人工幻術、假使該路不能爲人工所完成、或未及時建築、則中國不知將成爲若何狀况、所幸該路業巳完成、並在武漢失陷兩月之後即已通運、此可證明政府具有遠大眼光、及人民苦幹之偉大力量也、若從客觀派的歷史家、事事必須根據客觀條件具備眼光言之、則中國必被預料爲一事不可成、但中國確已成功、由此可知客觀的條件","shunpao","入海內、因須使船身輕浮起見、至回滬濟南輪乘客、據公司宣稱、可調換他船之船票乘船、或退票還現亦可、扶輪社本週常會　　上海扶輪社本週常會、定於五月廿九日（星期四）中午、假座都　飯店舉行、屆時將由華中敎會Wa 起見、至回滬濟南輪乘客、據公司宣稱、可調換他船之船票乘船、或退票還現亦可、　　扶輪社本週常會　　上海扶輪社本週常會、定於五月廿九日（星期四）中午、假座都　飯店舉行、屆時將由華中敎會Ward主敎演講「社員漫進",1941,205
"388","SPSP194105300701","19410530","公共租界水電煤氣　自七月起再增價　　電加附加費百分之五十　　水增至百分之二百五十　　煤氣則限制用量超過須加數倍取費　　本埠公共租界上海電力公司。上海自來水公司及上海自來火公司。三大公用專業機關、前以特價暴漲、開支浩大、乃呈請工部局董事會核准酌加月費或限制消耗、當由董事會將此案交由公共事業委員會討論、經該會於本星期一召集常會、審查各該公司所呈報告及原案後、認為所請尚無不合、乃通過增加水電用費及限制自來火","shunpao","夠努力、能夠奮鬥、任何艱難的事業、終能成功、勝利是永遠屬於我們、　　預料不久將來可使世界側目　　本埠扶輪社昨日舉行午餐會、由華德主教發表演講稱、在過去四年內、中國內地之社會與經濟勢力、已大見擴展、預料不久之",1941,103
"389","SPSP194106040801","19410604","美放棄華領判權　促進中國強盛　以免日本濫用此項特　阻碍中國民族運動發展","shunpao","進行、上月查有工廠五十家、已將設備改進、此外發生於工廠中之火警凡十一起、結果工人死六名、傷十名、扶輪社明日常會　　上海扶輪社本週常會，定於六月五日　　濟南輪脫險後　宣布共同海損　　英商太古公司之濟南輪、 家、已將設備改進、此外發生於工廠中之火警凡十一起、結果工人死六名、傷十名、　　扶輪社明日常會　　上海扶輪社本週常會，定於六月五日　　濟南輪脫險後　宣布共同海損　　英商太古公司之濟南輪、於五月二十三日由上海開",1941,205
"390","SPSP194106070701","19410607","馬來聯邦為英堡壘　採戰時經濟政策　保藏一切換取外匯原料　嚴格統制貨幣防止逃避　本埠扶輪社社友李應生講馬來印象　　扶輪社本屆在都城飯店舉行每週餐會、由社友李應生演講馬來情形、據稱、馬來不特為目下戰爭中央帝國之軍事堡壘、且為「造幣厰」馬來所產之大宗錫與橡皮、對美輸出、足使四國貿易趨於平衡、以助英國得向美購買飛機與其他戰爭原料、　　馬來當局　最近措施　　李氏述及在馬來所獲之印象稱、馬來政府之戰時政策、在於保藏一切可以換取外匯之原料、並嚴格統制當地之貨幣、以免資金逃避、對匯往外埠之款項、均有嚴格限制、當地華僑、乃不得不受相當影響、蓋閩粤二省人民、賴馬來方面匯款以維生活者、為數甚衆、今則每家庭每二個月、祇准匯出二百五十元、","shunpao","馬來聯邦為英堡壘　採戰時經濟政策　保藏一切換取外匯原料　嚴格統制貨幣防止逃避　本埠扶輪社社友李應生講馬來印象　　扶輪社本屆在都城飯店舉行每週餐會、由社友李應生演講馬來情形、據稱、馬來不特為 堡壘　採戰時經濟政策　保藏一切換取外匯原料　嚴格統制貨幣防止逃避　本埠扶輪社社友李應生講馬來印象扶輪社本屆在都城飯店舉行每週餐會、由社友李應生演講馬來情形、據稱、馬來不特為目下戰爭中央帝國之軍事堡壘、且",1941,196
