"","DocId","Source","Title","Text","text.seg","nchar","ntoken","Date","year","decade","period"
"426","SPSP194110260801","shunpao","著名白俄軍事家　莫氏壯烈自殺　　被指在法租界私設電台　不願作階下囚自殺殞命　　英文大美晚報云、曾任蔣委員長軍事顧問、並曾在中國軍隊參與戎機之白俄莫洛契柯夫斯基將軍、現年四十五歲、寓辣斐德路五五九號D、法租界警務處偵知其在界內設有秘密無綫電台、於今","長、被委爲中國國民軍之將軍、　　　　英文大美晚報云、公共租界警務處會同日憲兵隊今　　今日上午十時半、扶輪社假南京大戲院放映名貴影片、全部節目、精彩異常、凡往觀者祇須捐贈舊玩具一件以上、即可入座、此項玩具、經","長 被 委 爲 中國 國民軍 之 將軍 　 　 　 　 英文 大美 晚報 云 公共租界 警務處 會同 日 憲兵隊 今 　 　 今日 上午 十時 半 扶輪社 假 南京 大戲院 放映 名貴 影片 全部 節目 精彩 異常 凡 往 觀者 祇 須 捐贈 舊 玩具 一件 以上 即可 入座 此項 玩具 經",103,56,"19411026",1941,"1940","1938-1948"
"427","SPSP194110261101","shunpao","兒童周刋","鷄弟弟一同出門遊玩，半路上鷄弟弟不見了；鴨哥哥找了許久，找不到它，小朋友！你們能不能代它找到嗎？扶輪社的歷史，到現在還祇三十多年。當初僅由　國芝加哥幾個人發起這個團體，可是三十年的今日，扶輪社已佈滿整個 到嗎？　　扶輪社的歷史，到現在還祇三十多年。當初僅由　國芝加哥幾個人發起這個團體，可是三十年的今日，扶輪社已佈滿整個世界，有幾千之多，而加入的社員，也以萬計了，發展不可謂不速。在中國，像北平，南京，漢口，廣 加入的社員，也以萬計了，發展不可謂不速。在中國，像北平，南京，漢口，廣州，上海等各大都市，而今也都有扶輪社的成立。　　扶輪社的宗旨，一方在聯絡社員感情，一方在做些慈善事業。像上海的扶輪社，照例除每星期四集會 計了，發展不可謂不速。在中國，像北平，南京，漢口，廣州，上海等各大都市，而今也都有扶輪社的成立。扶輪社的宗旨，一方在聯絡社員感情，一方在做些慈善事業。像上海的扶輪社，照例除每星期四集會一次外，在耶誕節一 各大都市，而今也都有扶輪社的成立。　　扶輪社的宗旨，一方在聯絡社員感情，一方在做些慈善事業。像上海的扶輪社，照例除每星期四集會一次外，在耶誕節一定要做些善事，最特別的就是徵集苦兒玩具。除了登報徵求破舊玩具之 。除了登報徵求破舊玩具之外，更公映影片，不收票資，祗收新舊玩具，每人一件。　　目前時局雖非常混沌，但扶輪社此項工作，本年繼續進行。因爲他們看到在慈幼機關中，不知有多少兒童，他們終年不見玩具的面目，非常可憐。 兒童，當一份禮物，使他們可和別的兒童一樣，有玩具可玩。　　十月廿六日，就是這一個星期日，上午十時半，扶輪社假南京大戲院公映徵集玩具新片。你要去看影片，不必花錢，祇要拿一件舊的玩具去。好在破舊玩具，放在家裹， 具去。好在破舊玩具，放在家裹，又毫無用處，又可使苦兒得到玩具，原是一舉兩得，小朋友們何樂不爲呢！扶輪社有着一個玩具醫院，僱有不少專家，修理玩具。所以徵集到了破舊玩具，經過玩具醫院修理過後，就像新的無異。","鷄 弟弟 一同 出門 遊玩 半路上 鷄 弟弟 不見 了 鴨 哥哥 找 了 許久 找 不到 它 小朋友 你們 能 不能 代它 找到 嗎 扶輪社 的 歷史 到 現在 還 祇 三十多年 當初 僅由 　 國 芝加哥 幾個 人 發起 這個 團體 可是 三十年 的 今日 扶輪社 已 佈滿 整個 到嗎 　 　 扶輪社 的 歷史 到 現在 還 祇 三十多年 當初 僅由 　 國 芝加哥 幾個 人 發起 這個 團體 可是 三十年 的 今日 扶輪社 已 佈滿 整個 世界 有 幾千 之多 而 加入 的 社員 也 以 萬計 了 發展 不 可謂 不速 在 中國 像 北平 南京 漢口 廣 加入 的 社員 也 以 萬計 了 發展 不 可謂 不速 在 中國 像 北平 南京 漢口 廣州 上海 等 各 大都市 而今 也 都 有 扶輪社 的 成立 　 　 扶輪社 的 宗旨 一方 在 聯絡 社員 感情 一方 在 做些 慈善事業 像 上海 的 扶輪社 照例 除 每 星期四 集會 計了 發展 不 可謂 不速 在 中國 像 北平 南京 漢口 廣州 上海 等 各 大都市 而今 也 都 有 扶輪社 的 成立 扶輪社 的 宗旨 一方 在 聯絡 社員 感情 一方 在 做些 慈善事業 像 上海 的 扶輪社 照例 除 每 星期四 集會 一次 外 在 耶誕節 一 各 大都市 而今 也 都 有 扶輪社 的 成立 　 　 扶輪社 的 宗旨 一方 在 聯絡 社員 感情 一方 在 做些 慈善事業 像 上海 的 扶輪社 照例 除 每 星期四 集會 一次 外 在 耶誕節 一定 要 做些 善事 最 特別 的 就是 徵集 苦兒 玩具 除了 登報 徵求 破舊 玩具 之 除了 登報 徵求 破舊 玩具 之外 更 公映 影片 不 收票 資 祗 收 新舊 玩具 每人 一件 　 　 目前 時局 雖 非常 混沌 但 扶輪社 此項工作 本年 繼續 進行 因爲 他們 看到 在 慈幼 機關 中 不知 有 多少 兒童 他們 終年 不見 玩具 的 面目 非常 可憐 兒童 當 一份 禮物 使 他們 可 和 別的 兒童 一樣 有 玩具 可玩 　 　 十月 廿六日 就是 這 一個 星期日 上午 十時 半 扶輪社 假 南京 大戲院 公映 徵集 玩具 新片 你 要 去 看 影片 不必 花錢 祇 要 拿 一件 舊 的 玩具 去 好 在 破舊 玩具 放在 家裹 具去 好 在 破舊 玩具 放在 家裹 又 毫無用處 又 可 使 苦兒 得到 玩具 原是 一舉兩得 小朋友 們 何樂不爲 呢 扶輪社 有着 一個 玩具 醫院 僱有 不少 專家 修理 玩具 所以 徵集 到 了 破舊 玩具 經過 玩具 醫院 修理 過後 就 像 新 的 無異",825,442,"19411026",1941,"1940","1938-1948"
"428","SPSP194110261103","shunpao","扶輪社與舊玩具  影呆","扶輪社這個名詞，我們也許已聽熱了吧？這是一個團體，組織的方法和別個團體不同。不拘國籍，各國的士女，都可加入 個團體，組織的方法和別個團體不同。不拘國籍，各國的士女，都可加入，每星期開會一次，召集人由社員輪值，扶輪社的名稱，就因此而來。而且開會的時候，也不拘儀式，特別的一點，就是社員集會，絕對不談政治問題。 扶輪社與舊玩具  影呆","扶輪社 這個 名詞 我們 也許 已 聽 熱了吧 這 是 一個 團體 組織 的 方法 和 別個 團體 不同 不拘 國籍 各國 的 士女 都 可 加入 個 團體 組織 的 方法 和 別個 團體 不同 不拘 國籍 各國 的 士女 都 可 加入 每星期 開會 一次 召集人 由 社員 輪值 扶輪社 的 名稱 就 因此 而來 而且 開會 的 時候 也 不拘 儀式 特別 的 一點 就是 社員 集會 絕對 不談 政治 問題 扶輪社 與 舊 玩具 影呆",165,84,"19411026",1941,"1940","1938-1948"
"429","SPSP194110261201","shunpao","游藝界","車六進一　（勝）　　一件玩具換一票　　整個世界雖充滿了恐怖，時間却過得那麼快，耶誕又離得不遠了。上海扶輪社，照例在耶誕之前，要公映幾次徵集玩具影片。把徵集到的玩具，於耶誕時節，分發給終年沒有看見玩具的苦兒。 舊，倒是不拘的，倘若沒有玩具，那當天在劇院門口，也有玩具出售的。　　所有舊的玩具，　集到後，立卽送到扶輪社的玩具醫院去修理，務使耶誕時節，能够發給全市慈幼機關中的苦見，當做一份禮物。　扶輪社預定的目標，可徵 集到後，立卽送到扶輪社的玩具醫院去修理，務使耶誕時節，能够發給全市慈幼機關中的苦見，當做一份禮物。扶輪社預定的目標，可徵集玩具一萬件。所以在南京竹第一次公映影片後，說不定還要在其地影院公映呢。　　周信芳停","車六 進一 　 勝 　 　 一件 玩具 換 一票 　 　 整個 世界 雖 充滿 了 恐怖 時間 却過 得 那麼 快 耶誕 又 離 得 不遠 了 上海 扶輪社 照例 在 耶誕 之前 要 公映 幾次 徵集 玩具 影片 把 徵集 到 的 玩具 於 耶誕 時節 分 發給 終年 沒有 看見 玩具 的 苦兒 舊 倒 是 不拘 的 倘若 沒有 玩具 那 當天 在 劇院 門口 也 有 玩具 出售 的 　 　 所有 舊 的 玩具 　 集 到 後 立 卽 送到 扶輪社 的 玩具 醫院 去 修理 務使 耶誕 時節 能够 發給 全市 慈幼 機關 中 的 苦見 當做 一份 禮物 　 扶輪社 預定 的 目標 可徵 集到 後 立 卽 送到 扶輪社 的 玩具 醫院 去 修理 務使 耶誕 時節 能够 發給 全市 慈幼 機關 中 的 苦見 當做 一份 禮物 扶輪社 預定 的 目標 可 徵集 玩具 一 萬件 所以 在 南京 竹 第一次 公映 影片 後 說不定 還要 在 其 地 影院 公映 呢 　 　 周信芳 停",310,174,"19411026",1941,"1940","1938-1948"
"430","SPSP194110261203","shunpao","上海扶輪社　今晨映免費電影  新影","上海扶輪社今晨映免費電影  新影","上海 扶輪社 今晨 映 免費電影 新影",16,8,"19411026",1941,"1940","1938-1948"
"431","SPSP194110271101","shunpao","家庭","有些人能殼設法幫助人家，倒是終年非常愉快。　　而且，有時候幫助人家，並不是一件很困難的事情，例如上海扶輪社正在徵集破舊的玩具，預備修理以後，在耶誕節送給貧苦的兒童，如果我們的孩子，有一二件玩具，正可以送給扶 社正在徵集破舊的玩具，預備修理以後，在耶誕節送給貧苦的兒童，如果我們的孩子，有一二件玩具，正可以送給扶輪社，一則可以使幸福不如我們的孩子，也可以十享受一些歡樂，同時可以養成我們的孩子的同情心。　　還有中華慈","有些 人能 殼 設法 幫助 人家 倒 是 終年 非常 愉快 　 　 而且 有時候 幫助 人家 並 不是 一件 很 困難 的 事情 例如 上海 扶輪社 正在 徵集 破舊 的 玩具 預備 修理 以後 在 耶誕節 送給 貧苦 的 兒童 如果 我們 的 孩子 有 一二件 玩具 正 可以 送給 扶 社 正在 徵集 破舊 的 玩具 預備 修理 以後 在 耶誕節 送給 貧苦 的 兒童 如果 我們 的 孩子 有 一二件 玩具 正 可以 送給 扶輪社 一則 可以 使 幸福 不如 我們 的 孩子 也 可以 十 享受 一些 歡樂 同時 可以 養成 我們 的 孩子 的 同情心 　 　 還有 中華 慈",207,105,"19411027",1941,"1940","1938-1948"
"432","SPSP194111020901","shunpao","泊滬之南斯拉夫輪　竟遭義當局攫佔　全體船員不屈被逐登岸　輪長已向港務當局報告　　據權威方面消息、南斯拉夫輪湯密斯拉夫號、被義方攫佔、即將租予日本海軍、據悉、義强佔該輪、實因義郵船康脫凡弟號停泊滬上、船員三百人開支浩大、給養發生問題、故該公司願將湯密斯拉夫號、供日本海軍租用、以期獲得現款、購買煤斤及其他物品、供康脫凡弟號冬季應用、又據航界權威消息、現充日軍供應船之德輪基多號、經改名天日丸後、巳於昨日潛行出港、當時並無領港人予以協助、字林報云、本市義當局昨","美孚·德士古·亞細亞·三大汽油公司、業於昨日將本月　　　　　　大陸報云、上海日大使館發言人昨扶輪社玩具醫院兒童同樂會、茲已訂於十一月九日上午十時半、假座美琪大戲院舉行、參加該會、祗有舊玩具一件以上、","美孚 德士古 亞細亞 三 大 汽油 公司 業 於 昨日 將 本月 　 　 　 　 　 　 大陸 報云 上海 日 大使館 發言人 昨 扶輪社 玩具 醫院 兒童 同樂會 茲 已 訂於 十一月 九日 上午 十時 半 假座 美琪 大戲院 舉行 參加 該會 祗 有 舊 玩具 一件 以上",99,52,"19411102",1941,"1940","1938-1948"
"433","SPSP194111020920","shunpao","扶輪社玩具醫院　兒童同樂會　十一月九日上午假座美琪大戲院","即可掉換人會證一紙、對號入座、完全免費、扶輪社為免除臨時掉換擁擠起見、自即日起、規定美琪大戲院國泰大戲院扶輪社三處、先行換取入會證、 掉換人會證一紙、對號入座、完全免費、扶輪社為免除臨時掉換擁擠起見、自即日起、規定美琪大戲院國泰大戲院扶輪社三處、先行換取入會證、 扶輪社玩具醫院　兒童同樂會　十一月九日上午假座美琪大戲院","即可 掉換 人會證 一紙 對號入座 完全免費 扶輪社 為 免除 臨時 掉換 擁擠 起見 自即日起 規定 美琪 大戲院 國泰 大戲院 扶輪社 三處 先行 換取 入會 證 掉換 人會證 一紙 對號入座 完全免費 扶輪社 為 免除 臨時 掉換 擁擠 起見 自即日起 規定 美琪 大戲院 國泰 大戲院 扶輪社 三處 先行 換取 入會 證 扶輪社 玩具 醫院 　 兒童 同樂會 　 十一月 九日 上午 假座 美琪 大戲院",160,85,"19411102",1941,"1940","1938-1948"
"434","SPSP194111040713","shunpao","擬建之乞丐收容所　地址頗為相宜","、俱向南、有府房與淋浴室等現代設備、現該村祗須輕配窟等修理工作、即可改為乞丐居留所、明春如能成立、則扶輪社與救世軍所辦之新加坡路乞丐收容所將停辦、","俱 向 南 有 府 房 與 淋浴室 等 現代 設備 現 該村 祗 須輕 配窟 等 修理 工作 即可 改為 乞丐 居留 所 明春 如能 成立 則 扶輪社 與 救世軍 所辦 之 新加坡 路 乞丐 收容所 將 停辦",73,45,"19411104",1941,"1940","1938-1948"
"435","SPSP194111071101","shunpao","春秋　　糴米的行列  霂長　　近日來市上糴工部局米的人羣，已構成最大的行列；在馬路上有上這般長蛇陣，眞使人心緊張萬分。　　平民在此時此地度生眞要時時刻刻的戰戰兢兢，晚上一打聽到某路某米店有工部局　米出售了，一淸早起來，天還沒亮足，就餓着肚奔去，站在米店前街沿上，等開門。距離糶局米前叫五個鐘頭這長蛇陣已曲曲折折的排成了。等到開始糶米辰光，這長蛇陣不折不扣要拖過四五十間店門面。米店的左而是如此，右方也照樣有行列昂起頭被米吸引着，這就成爲雙龍搶珠式，頗有左右逢源之勢！　　有些孩子老太，終擠不過人家，即使已釗達蛇七寸」上，還要給推擠出來，更橫　箠撻，黃昏含淚回家，還小免飢腸轆轆，人生到此，天道寗論！　　這些悽慘的求生之行列，讓他一直像洪流般展開下去嗎？不要崩决而致泛濫澎湃嗎？　　終算有上一綫曙光，打開了這絕人之路：工部局公定物價正在迅速進行，平準會核准美滙購米也己傳出，局米大批源源而來米市價受此打擊，竟也挫跌","避免擁擠起見凡捐助兒童玩具諸君須預先調換戲劵憑劵入塲請卽向下列各處調換：美琪大光明南京國泰及都城飯店扶輪社或靜安寺路一一九八號新光油漆公司大光明電話三二二二三今天榮譽獻映　二時半　五時半　九時一刻没心肝的船","避免 擁擠 起見 凡 捐助 兒童玩具 諸君 須 預先 調換 戲 劵 憑 劵 入 塲 請 卽 向 下列 各處 調換 美 琪 大 光明 南京 國泰 及 都城 飯店 扶輪社 或 靜安寺 路 一 一九八 號 新光 油漆 公司 大 光明 電話 三 二二 二三 今天 榮譽 獻映 　 二時 半 　 五 時 半 　 九時 一刻 没心肝 的 船",103,66,"19411107",1941,"1940","1938-1948"
"436","SPSP194111081101","shunpao","自由談","避免擁擠起見凡捐助兒童玩具諸君須預先調換戲劵憑劵入塲請卽向下列各處調換：美琪大光明南京國泰及都城飯店扶輪社或靜安寺路一一九八號新光油漆公司大光明電話三二二二三今天榮譽獻映　二時半　五時半　九時一刻没心肝的船","避免 擁擠 起見 凡 捐助 兒童玩具 諸君 須 預先 調換 戲 劵 憑 劵 入 塲 請 卽 向 下列 各處 調換 美 琪 大 光明 南京 國泰 及 都城 飯店 扶輪社 或 靜安寺 路 一 一九八 號 新光 油漆 公司 大 光明 電話 三 二二 二三 今天 榮譽 獻映 　 二時 半 　 五 時 半 　 九時 一刻 没心肝 的 船",103,66,"19411108",1941,"1940","1938-1948"
"437","SPSP194111110501","shunpao","社評","藥公司出品先施牙膏科學配方　護齒料劑　膏沫甘芳　自成一格先施化粧品公司出品　發行所上海天津路浙江路口扶輪社玩具醫院徵求舊玩具茲爲貧苦兒童請命敬向各界徵求舊玩具由本院加以修理備分送貧苦兒童各界如有破舊玩具不論","藥 公司出品 先施 牙膏 科學 配方 　 護 齒 料 劑 　 膏 沫 甘 芳 　 自成一格 先施化 粧 品 公司出品 　 發行所 上海 天津路 浙江 路口 扶輪社 玩具 醫院 徵求 舊 玩具 茲 爲 貧苦 兒童 請命 敬向 各界 徵求 舊 玩具 由 本院 加以 修理 備 分送 貧苦 兒童 各界 如有 破舊 玩具 不論",103,62,"19411111",1941,"1940","1938-1948"
"438","SPSP194111110807","shunpao","扶輪社本週常會","上海扶輪社本週常會、演講者為工部局之主任律師勃郞、屆時將演　中國法律二題、該會定於十一月十三日中午、照舊假座都 扶輪社本週常會","上海 扶輪社 本週 常會 演講者 為 工部局 之 主任 律師 勃 郞 屆時 將演 　 中國 法律 二題 該會 定於 十一月 十三日 中午 照舊 假座 都 扶輪社 本週 常會",63,33,"19411111",1941,"1940","1938-1948"
"439","SPSP194111120701","shunpao","今日各界懸旗　慶祝國父誕辰　市民效法國父革命精神　推行節儲捐獻就難運動","傷行人錢福根　　　　　美琪大戲院繼續　舉行兒童同業會　持有玩具一件　即可免費入座　　本埠者名社交團體扶輪社、於每年秋冬之交、向各界徵集玩具、加以修理後、俾於聖誕節時分送全市貧苦兒童、精神救濟、用意良善、十月 、仍在美琪大戲院舉行兒童同樂會、憑玩具一件國一件以上、掉換入會證一紙　對號入座、完全免費、今日起可向扶輪社·國泰大戲院·美琪大戲院·時擁擠、　　教部頒佈　教授研究辦法大綱　使政府與學校人才有適當配合","傷 行人 錢福根 　 　 　 　 　 美 琪 大戲院 繼續 　 舉行 兒童 同業 會 　 持有 玩具 一件 　 即可 免費 入座 　 　 本埠 者 名 社交 團體 扶輪社 於 每年 秋冬之交 向 各界 徵集 玩具 加以 修理 後 俾 於 聖誕節 時分 送 全市 貧苦 兒童 精神 救濟 用意 良善 十月 仍 在 美 琪 大戲院 舉行 兒童 同樂會 憑 玩具 一件 國 一件 以上 掉換 入會 證 一紙 　 對號入座 完全免費 今日 起 可 向 扶輪社 國泰 大戲院 美 琪 大戲院 時 擁擠 　 　 教 部 頒佈 　 教授 研究 辦法 大綱 　 使 政府 與 學校 人才 有 適當 配合",203,105,"19411112",1941,"1940","1938-1948"
"440","SPSP194111141101","shunpao","春秋　　合作精神  霂長　　工部局日前雷厲風行實行管理物價，限制進口米每石不得超過一百三十元以來，市民們都感到極度愉快。目據公吿，李得爾由港來電稱：平準會已允以法定外滙供給工部局，以備採購足份食米，麺粉，食油，煤斤之用。這是個更可喜的消息。滬上民衆於風雨飄搖之下，得此扶助，眞有逖聽鼓舞感愧交迸之慨。此次政府為懷念無吿之滬上民衆，准予結匯，爽快地說，於國家經濟上乃是種不得已的浪費。但願我們於受惠之餘，永矢母負盛意。自然，對工部局此次的緊急措置，亦自覺愜意。　　前些時候，當局在民食上，已數度有過限價的措置，但為了種種關係，效果未見良好；現在的一聲霹　，眞足警醒了一般上海冒險家的迷夢。","避免擁擠起見凡捐助兒童玩具諸君須預先掉換戲劵憑劵入塲請即向下列各處掉換；美琪大光明南京國泰及都城飯店扶輪社或靜安寺路一一九八號新光油漆公司大光明電話　三二二二三今天榮譽獻映　二時半　五時半　九時一刻没心肝的","避免 擁擠 起見 凡 捐助 兒童玩具 諸君 須 預先 掉換 戲 劵 憑 劵 入 塲 請 即 向 下列 各處 掉換 美 琪 大 光明 南京 國泰 及 都城 飯店 扶輪社 或 靜安寺 路 一 一九八 號 新光 油漆 公司 大 光明 電話 　 三 二二 二三 今天 榮譽 獻映 　 二時 半 　 五 時 半 　 九時 一刻 没心肝 的",103,67,"19411114",1941,"1940","1938-1948"
"441","SPSP194111151301","shunpao","自由談　　醫學　　治癆的新發明  電德　　希望市民注意治癆常識　　癆病","避免擁擠起見凡捐助兒童玩具諸君須預先掉換戲劵憑劵入塲請即向下列各處掉換：美琪大光明南京國泰及都城飯店扶輪社或靜安寺路一一九八號新光油漆公司大光明電話　三二二二三今天起獻映　二時半　五時半　九時一刻推薦最美最","避免 擁擠 起見 凡 捐助 兒童玩具 諸君 須 預先 掉換 戲 劵 憑 劵 入 塲 請 即 向 下列 各處 掉換 美 琪 大 光明 南京 國泰 及 都城 飯店 扶輪社 或 靜安寺 路 一 一九八 號 新光 油漆 公司 大 光明 電話 　 三 二二 二三 今天 起 獻映 　 二時 半 　 五 時 半 　 九時 一刻 推薦 最美 最",103,67,"19411115",1941,"1940","1938-1948"
"442","SPSP194111270616","shunpao","中山路畔建乞丐營　計劃已告失販　天氣已寒露屍日有發現擬擴大新加坡路收容所","本市兩租界當局、近為肅淸界內乞丐起見、成立小組委員會、與救世軍及扶輪社合作、籌設乞丐大收容所、十月中旬該委會集會時、市中心區方面、亦派人到塲，提出利用市郊中山路畔屋字、改","本市 兩 租界 當局 近 為 肅 淸 界內 乞丐 起見 成立 小組 委員會 與 救世軍 及 扶輪社 合作 籌設 乞丐 大 收容所 十月 中旬 該 委會 集會 時 市中心區 方面 亦 派 人 到 塲 提出 利用 市郊 中山路 畔 屋字 改",85,48,"19411127",1941,"1940","1938-1948"
"443","SPSP194111300712","shunpao","扶輪社　續募玩具　耶誕節贈難童","本埠著名社交團體扶輪社主辦之徵募玩具運動、自亞洲影院公司熱誠合作、義務假借美琪大戲院舉行同樂會二次、南京大戲院放映各片一次 扶輪社續募玩具　耶誕節贈難童","本埠 著名 社交 團體 扶輪社 主辦 之 徵募 玩具 運動 自 亞洲 影院 公司 熱誠 合作 義務 假借 美琪 大戲院 舉行 同樂會 二次 南京 大戲院 放映 各片 一次 扶輪社 續募 玩具 　 耶誕節 贈難童",76,41,"19411130",1941,"1940","1938-1948"
"444","SPSP194112230401","shunpao","商業新聞金融體制　最近一番情況　　上海金融自十二月八日以後、頗有若干變動、　各行營業時問、縮短爲上午十時至下午一時、計三小時、　限制支現、在十二月八日以前之存款、一律限制爲五百元、每三日准支取一次、　各銀行對於各活期存款支票戶三十年十二月六日止之存款餘額、依上海銀錢業同業會員臨時聯合會議決之「銀錢業營業暫行辦法　而支付現鈔者、應以門市直接提示之支票爲限、其由華洋同業代收之存戶支票、除原支票已蓋有現鈔收付或同義字樣之戳記、未經塗銷者外、應一律以轉帳手續支付之、　在十二月八日後存入之現鈔、另立現鈔戶、並由各行在發給仔戶之空白支票上、加蓋現鈔字樣之戳記、凡現鈔戶所出之支票、不論門市直接提示、或經過交換、一律以現鈔支付、　各行在三十年十二月六日前已發各存戶空白支票蓋有現鈔收付或同義字樣之戳記者、如通告各存戶將票面上述戳記塗銷、否則此項支票、如由外商銀行提出交換、應由準備會就該行在銀準會之現鈔往來戶支付之、　設立外商銀行交換集團、以橫濱正金·朝鮮·台灣·華比·中法工商·東方匯理·德華·華義·三菱·三井·住友·漢口·上海","錫中美松江嶽廟蔣如春●上海愚園路六百七十號（漁光村對面）同仁醫藥所總發行●電話購藥●請撥二一六一三號扶輪社玩具醫院徵求舊玩具茲爲貧苦兒童請命敬向各界徵求舊玩具由本院加以修理備分送貧苦兒童各界如有破舊玩具不論","錫中美 松江 嶽 廟 蔣 如春 上海 愚園 路 六百 七十 號 漁 光 村 對面 同仁 醫藥 所 總 發行 電話 購藥 請撥 二一 六一 三號 扶輪社 玩具 醫院 徵求 舊 玩具 茲 爲 貧苦 兒童 請命 敬向 各界 徵求 舊 玩具 由 本院 加以 修理 備 分送 貧苦 兒童 各界 如有 破舊 玩具 不論",103,63,"19411223",1941,"1940","1938-1948"
"445","SPSP194202080201","shunpao","日機月夜襲仰光　發生大規模空戰　怒江兩岸砲聲震天　　馬來日軍基地七日同盟社電日轟炸機隊自昨夜至今日拂曉、飛仰光轟炸有四次之多、各機均安然飛回、又據報吿、當日機襲仰光時、曾與敵機發生大規模空戰、　　仰光六日路透社電今晨日機向仰光區施行規模最大之月夜轟炸、日機自晨三時起、分六批飛襲此間、歷四小時始解除警報、日機之目標、顯爲仰光以北之機塲與市區、日轟炸機與英驅逐機聲響成一片、由英機所發之機槍聲、證明雙方曾發生空戰、今晨爲連續月夜空襲之第三夜、死傷及損失不明、九時十五分復有日機一批飛此投彈、　　仰光七日路透社電陸軍當局昨夜宣布、怒江","曾向美國遠東軍總司令麥克沃塞將軍呼籲、請求接受日方要求投降之勸吿、　　華盛頓五日電　美國及加拿大兩國扶輪社共三千五百所、定今後兩週內先後舉行　　重慶七日電　國府七日令、茲修正視察使署組織條例、公佈之、　　華","曾 向 美國 遠東 軍 總司令 麥克 沃塞 將軍 呼籲 請求 接受 日方 要求 投降 之勸 吿 　 　 華盛頓 五 日電 　 美國 及 加拿大 兩國 扶輪社 共 三千五百 所 定 今後 兩週 內 先後 舉行 　 　 重慶 七 日電 　 國府 七日 令 茲 修正 視察 使署 組織 條例 公佈 之 　 　 華",103,54,"19420208",1942,"1940","1938-1948"
"446","SPSP194202080205","shunpao","美加扶輪社　舉行中國日","、據國際扶輪協會主席但維斯稱、此次舉行中國日、旨在對中國文明所予世界之貢獻、表示敬仰、又華府扶輪社曾於本星期三舉行（中國日）被邀者有施肇基等、 美加扶輪社舉行中國日","據 國際 扶輪 協會主席 但 維斯 稱 此次 舉行 中國 日 旨在 對 中國 文明 所予 世界 之 貢獻 表示 敬仰 又 華府 扶輪社 曾 於 本 星期三 舉行 中國 日 被 邀 者 有 施 肇基 等 美加 扶輪社 舉行 中國 日",82,48,"19420208",1942,"1940","1938-1948"
"447","SPSP194601230311","shunpao","社論","業現象，使勞動者沒有經濟安全，勢必又產生獨裁主義，——這是現在英國外相貝文氏於一九四〇年十一月對倫敦扶輪社演設的大意）；（三）就美國講，是故羅斯福大總統的人類四大自由，與前華萊氏副總統的人類七大自由之獲得。","業 現象 使 勞動者 沒有 經濟 安全 勢必 又 產生 獨裁 主義 這 是 現在 英國 外相 貝文氏 於 一九四 年 十一月 對 倫敦 扶輪社 演設 的 大意 三 就 美國 講 是 故 羅斯福 大總統 的 人類 四大 自由 與 前華萊氏 副 總統 的 人類 七大 自由 之 獲得",103,59,"19460123",1946,"1940","1938-1948"
"448","SPSP194605060320","shunpao","解次世界問題須有眞正民主","國務大臣培克昨在國際扶輪社第廿一次會議中演說稱：安全理本會處理之每一事件，若無該理事會之存在，必致進入更劣之局面，疆界並非安全","國務 大臣 培克 昨在 國際 扶輪社 第廿 一次 會議 中 演說 稱 安全 理本會 處理 之 每 一 事件 若無該 理事會 之 存在 必致 進入 更劣 之 局面 疆界 並非 安全",63,39,"19460506",1946,"1940","1938-1948"
"449","SPSP194608020409","shunpao","扶輪社衆餐席上　孔祥熙出席演講","扶輪社上海分社，昨午假大東酒權聚餐，並請孔祥熙博士蒞會演講。到中外社員九十餘人，孔氏演詞中，首先盛讀扶輸社 國間之距離，已因航空交通之發達，而日趨緊密。吾人今日巳不復是一國一省之人民，乃世界之子孫，是以希望本扶輪社過去之互助精神，獻身社會，則和平安全，定必由合作而獲致」云。 扶輪社衆餐席上　孔祥熙出席演講","扶輪社 上海 分社 昨午 假 大東 酒權 聚餐 並請 孔祥熙 博士 蒞會 演講 到 中外 社員 九十餘 人 孔氏 演詞 中 首先 盛讀 扶輸社 國間 之 距離 已因 航空 交通 之 發達 而 日趨 緊密 吾人 今日 巳 不 復 是 一國 一省 之 人民 乃 世界 之 子孫 是 以 希望 本 扶輪社 過去 之 互助 精神 獻身 社會 則 和平 安全 定必 由 合作 而 獲致 云 扶輪社 衆 餐席上 　 孔 祥 熙 出席 演講",153,91,"19460802",1946,"1940","1938-1948"
"450","SPSP194608190605","shunpao","美大學在筑招考　嚴文煒被錄取","筑扶輪社，前受美扶輪社委託，招考留美獎學金學生一人，入托立多大學深造，中央社記者嚴文煒錄取。 筑扶輪社，前受美扶輪社委託，招考留美獎學金學生一人，入托立多大學深造，中央社記者嚴文煒錄取。","筑 扶輪社 前受 美 扶輪社 委託 招考 留美 獎學金 學生 一人 入托 立多 大學 深造 中央社 記者 嚴文煒 錄取 筑 扶輪社 前受 美 扶輪社 委託 招考 留美 獎學金 學生 一人 入托 立多 大學 深造 中央社 記者 嚴文煒 錄取",93,46,"19460819",1946,"1940","1938-1948"
